scenery;sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
2;4;resource_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START;231;633500;222497.7;231;231;231;1.43;0.52;1.5;1.5;2
2;4;resource_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_END;176;633822;518871.4;176;176;176;1.39;0.52;1.5;1.5;2
2;4;resource_vis_START>assignment_vis_START>resource_vis_END>assignment_sub_END;176;633747;522337.34;176;176;176;1.39;0.54;1.5;1.5;2
2;4;resource_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;500;633832;497723.73;1119;500;500;1.41;0.5;1.5;1.5;2
2;4;resource_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END;192;633323;509513.45;384;192;192;1.42;0.47;1.5;1.5;2
2;4;resource_vis_START>assignment_vis_END>resource_vis_END>assignment_sub_END;179;633495;519752.87;179;179;179;1.42;0.52;1.5;1.5;2
2;4;resource_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;301;633495;509307.77;493;301;301;1.43;0.49;1.5;1.5;2
2;4;resource_vis_START>assignment_try_END>assignment_vis_END>assignment_sub_END;202;633398;511175.32;394;202;202;1.41;0.48;1.5;1.5;2
2;4;resource_vis_START>resource_vis_END>assignment_vis_END>assignment_sub_END;301;633832;513497.62;531;301;301;1.42;0.5;1.5;1.5;2
2;4;resource_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END;230;633832;514721.7;460;230;230;1.41;0.52;1.5;1.5;2
2;4;resource_vis_START>resource_vis_END>assignment_try_END>assignment_sub_END;239;633832;514389.64;469;239;239;1.41;0.52;1.5;1.5;2
2;4;resource_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END;170;633822;518317.71;170;170;170;1.38;0.52;1.5;1.5;2
2;4;resource_vis_START>forum_vis_END>assignment_vis_END>assignment_sub_END;192;632738;490062.83;192;192;192;1.45;0.5;1.5;1.5;2
2;4;assignment_vis_START>resource_vis_START>assignment_vis_END>assignment_sub_END;222;633832;508287.62;222;222;222;1.4;0.52;1.5;1.5;2
2;4;assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;426;633832;522784.31;1040;426;426;1.36;0.53;1.5;1.5;2
2;4;assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END;193;633580;528259.44;386;193;193;1.39;0.49;1.5;1.5;2
2;4;assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END;201;633580;534165.76;402;201;201;1.4;0.51;1.5;1.5;2
2;4;assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_sub_END;223;633580;530536.49;424;223;223;1.41;0.51;1.5;1.5;2
2;4;assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;313;633580;526057.04;707;313;313;1.4;0.5;1.5;1.5;2
2;4;assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_sub_END;204;633655;529699.54;397;204;204;1.38;0.5;1.5;1.5;2
2;4;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;219;633822;525846.35;386;219;219;1.35;0.53;1.5;1.5;2
2;4;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END;167;633822;531941.51;334;167;167;1.32;0.54;1.5;1.5;2
2;4;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END;182;633822;530612.13;349;182;182;1.35;0.54;1.5;1.5;2
2;4;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END;284;633822;522436.52;451;284;284;1.34;0.52;1.5;1.5;2
2;4;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_sub_END;171;633747;529277.45;171;171;171;1.33;0.49;1.5;1.5;2
2;4;assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END;224;633832;532435.35;448;224;224;1.38;0.51;1.5;1.5;2
2;4;assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_sub_END;328;633832;527678.03;753;328;328;1.39;0.5;1.5;1.5;2
2;4;assignment_vis_START>resource_vis_END>assignment_try_END>assignment_sub_END;237;633832;531213.55;461;237;237;1.39;0.51;1.5;1.5;2
2;4;assignment_vis_START>forum_vis_END>assignment_vis_END>assignment_sub_END;172;632823;512125.1;172;172;172;1.41;0.53;1.5;1.5;2
2;4;assignment_vis_END>assignment_try_END>resource_vis_END>assignment_vis_END;237;633852;275160.7;474;237;237;1.37;0.51;1.5;1.5;2
2;4;assignment_vis_END>assignment_try_END>resource_vis_END>assignment_sub_END;287;633852;260849.73;524;287;287;1.37;0.52;1.5;1.5;2
2;4;assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;659;633852;268303.54;2169;659;659;1.38;0.5;1.5;1.5;2
2;4;assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;171;633768;295224.39;342;171;171;1.39;0.49;1.5;1.5;2
2;4;assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END;179;632845;238967.07;358;179;179;1.35;0.55;1.5;1.5;2
2;4;assignment_vis_END>assignment_try_END>assignment_try_END>assignment_sub_END;187;632845;237086.2;366;187;187;1.35;0.54;1.5;1.5;2
2;4;assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;556;633852;274135.96;1735;556;556;1.4;0.5;1.5;1.5;2
2;4;assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_try_END;366;633580;254949.65;732;366;366;1.41;0.5;1.5;1.5;2
2;4;assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_vis_END;202;633686;273520.94;404;202;202;1.46;0.45;1.5;1.5;2
2;4;assignment_vis_END>resource_vis_END>assignment_try_END>assignment_sub_END;393;633580;257045.58;759;393;393;1.42;0.51;1.5;1.5;2
2;4;assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;199;633768;267830.42;398;199;199;1.48;0.47;1.5;1.5;2
2;4;assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;528;633768;253122.73;1457;528;528;1.4;0.52;1.5;1.5;2
2;4;assignment_vis_END>assignment_vis_END>resource_vis_END>assignment_sub_END;184;633768;327256.92;184;184;184;1.31;0.5;1.5;1.5;2
2;4;assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;338;633768;296814.33;910;338;338;1.42;0.49;1.5;1.5;2
2;4;assignment_vis_END>forum_vis_END>assignment_vis_END>assignment_sub_END;227;632126;318317.3;227;227;227;1.35;0.51;1.5;1.5;2
2;4;assignment_try_END>resource_vis_END>assignment_vis_END>assignment_sub_END;244;633852;277013.07;481;244;244;1.37;0.51;1.5;1.5;2
2;4;assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;174;633768;292640.98;345;174;174;1.39;0.49;1.5;1.5;2
2;4;assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;181;632845;239484.7;360;181;181;1.35;0.55;1.5;1.5;2
2;4;resource_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;339;633670;231649.5;678;339;339;1.43;0.48;1.5;1.5;2
2;4;resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;910;633843;226277.8;2433;910;910;1.41;0.5;1.5;1.5;2
2;4;resource_vis_END>assignment_vis_END>resource_vis_END>assignment_vis_END;173;633686;297571.84;346;173;173;1.37;0.5;1.5;1.5;2
2;4;resource_vis_END>assignment_vis_END>resource_vis_END>assignment_sub_END;197;633686;301576.35;370;197;197;1.37;0.5;1.5;1.5;2
2;4;resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;450;633686;254334.68;1349;450;450;1.42;0.48;1.5;1.5;2
2;4;resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;185;633580;245823.84;370;185;185;1.42;0.5;1.5;1.5;2
2;4;resource_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;351;633670;231635.99;690;351;351;1.43;0.49;1.5;1.5;2
2;4;resource_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;230;633686;292114.43;403;230;230;1.41;0.49;1.5;1.5;2
2;4;resource_vis_END>forum_vis_END>assignment_vis_END>assignment_sub_END;231;632322;305110.2;410;231;231;1.4;0.49;1.5;1.5;2
2;4;resource_vis_END>forum_vis_END>assignment_vis_END>assignment_try_END;179;632322;291048.58;358;179;179;1.44;0.47;1.5;1.5;2
2;4;resource_vis_END>forum_vis_END>assignment_try_END>assignment_sub_END;184;632322;289676.15;363;184;184;1.43;0.47;1.5;1.5;2
2;4;assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;172;633822;531820.63;339;172;172;1.33;0.54;1.5;1.5;2
2;4;forum_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;203;633093;482949.08;203;203;203;1.44;0.49;1.5;1.5;2
2;4;forum_vis_END_SOME>assignment_vis_END>assignment_try_END>assignment_sub_END;189;632738;350494.72;189;189;189;1.46;0.46;1.5;1.5;2
2;4;forum_vis_END>forum_vis_END>assignment_vis_END>assignment_sub_END;185;633086;355282.39;185;185;185;1.38;0.5;1.5;1.5;2
2;4;forum_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;363;633086;313165.72;542;363;363;1.41;0.5;1.5;1.5;2
2;4;forum_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;216;632823;342420.44;216;216;216;1.38;0.5;1.5;1.5;2
2;4;forum_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;220;632059;318295.7;220;220;220;1.38;0.52;1.5;1.5;2
2;5;resource_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;197;633747;521627.64;197;197;197;1.39;0.54;1.5;1.5;2
2;5;resource_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;192;633323;509513.45;192;192;192;1.42;0.47;1.5;1.5;2
2;5;resource_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;230;633832;514721.7;230;230;230;1.41;0.52;1.5;1.5;2
2;5;assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;193;633580;528259.44;193;193;193;1.39;0.49;1.5;1.5;2
2;5;assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;201;633580;534165.76;201;201;201;1.4;0.51;1.5;1.5;2
2;5;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;167;633822;531941.51;167;167;167;1.32;0.54;1.5;1.5;2
2;5;assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;224;633832;532435.35;224;224;224;1.38;0.51;1.5;1.5;2
2;5;assignment_vis_END>assignment_try_END>resource_vis_END>assignment_vis_END>assignment_sub_END;237;633852;275160.7;237;237;237;1.37;0.51;1.5;1.5;2
2;5;assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;171;633768;295224.39;171;171;171;1.39;0.49;1.5;1.5;2
2;5;assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;179;632845;238967.07;179;179;179;1.35;0.55;1.5;1.5;2
2;5;assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;366;633580;254949.65;366;366;366;1.41;0.5;1.5;1.5;2
2;5;assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;202;633686;273520.94;202;202;202;1.46;0.45;1.5;1.5;2
2;5;assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;199;633768;267830.42;199;199;199;1.48;0.47;1.5;1.5;2
2;5;resource_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;339;633670;231649.5;339;339;339;1.43;0.48;1.5;1.5;2
2;5;resource_vis_END>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;173;633686;297571.84;173;173;173;1.37;0.5;1.5;1.5;2
2;5;resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;185;633580;245823.84;185;185;185;1.42;0.5;1.5;1.5;2
2;5;resource_vis_END>forum_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;179;632322;291048.58;179;179;179;1.44;0.47;1.5;1.5;2
3;2;resource_vis>assignment_vis;835;633934;346270.44;21648;835;835;1.39;0.52;1.5;1.5;2
3;2;resource_vis>resource_vis;1102;633934;327487.67;37230;1102;1102;1.4;0.51;1.5;1.5;2
3;2;resource_vis>assignment_sub;1829;633943;267584.64;44736;1829;1829;1.41;0.5;1.5;1.5;2
3;2;resource_vis>assignment_try;716;633918;317847.76;6714;716;716;1.4;0.5;1.5;1.5;2
3;2;resource_vis>forum_vis;620;633918;353882.46;36838;620;620;1.43;0.49;1.5;1.5;2
3;2;resource_vis>forum_vis_SOME;334;632920;377831.14;13238;334;334;1.48;0.45;1.5;1.5;2
3;2;resource_vis>forum_participation;200;633077;385508.14;2310;200;200;1.46;0.46;1.5;1.5;2
3;2;assignment_vis>resource_vis;878;633832;326299.86;18940;878;878;1.4;0.51;1.5;1.5;2
3;2;assignment_vis>assignment_sub;1237;633934;309783.32;26609;1237;1237;1.37;0.52;1.5;1.5;2
3;2;assignment_vis>assignment_try;483;633843;356889.01;3822;483;483;1.38;0.52;1.5;1.5;2
3;2;assignment_vis>assignment_vis;718;633934;367522.4;15184;718;718;1.35;0.53;1.5;1.5;2
3;2;assignment_vis>forum_vis_SOME;207;633575;407293.99;1242;207;207;1.47;0.45;1.5;1.5;2
3;2;assignment_vis>forum_vis;431;633761;374137.68;11906;431;431;1.39;0.51;1.5;1.5;2
3;2;assignment_vis>resource_vis_SOME;187;633002;365475.99;1122;187;187;1.29;0.56;1.5;1.5;2
3;2;assignment_sub>assignment_vis;225;633747;362303.92;820;225;225;1.3;0.57;1.5;1.5;2
3;2;assignment_sub>assignment_sub;262;633747;344207.14;883;262;262;1.3;0.54;1.5;1.5;2
3;2;assignment_try>resource_vis;513;633852;326730.81;3990;513;513;1.35;0.52;1.5;1.5;2
3;2;assignment_try>assignment_sub;974;633927;293539.34;8408;974;974;1.38;0.51;1.5;1.5;2
3;2;assignment_try>assignment_try;181;633822;432444.22;362;181;181;1.35;0.53;1.5;1.5;2
3;2;assignment_try>assignment_vis;440;633918;356825.12;3768;440;440;1.35;0.52;1.5;1.5;2
3;2;assignment_try>forum_vis;214;633761;396300.21;428;214;214;1.34;0.53;1.5;1.5;2
3;2;assignment_vis_SOME>assignment_vis;185;633822;418038.5;740;185;185;1.28;0.54;1.5;1.5;2
3;2;assignment_vis_SOME>assignment_sub;185;633822;418038.5;555;185;185;1.28;0.54;1.5;1.5;2
3;2;forum_vis>resource_vis;517;633726;345973.59;21456;517;517;1.42;0.5;1.5;1.5;2
3;2;forum_vis>assignment_try;294;633918;361591.67;2192;294;294;1.41;0.48;1.5;1.5;2
3;2;forum_vis>assignment_vis;402;633918;380141.81;10878;402;402;1.38;0.51;1.5;1.5;2
3;2;forum_vis>forum_vis_SOME;253;633389;385068.82;11278;253;253;1.48;0.43;1.5;1.5;2
3;2;forum_vis>forum_vis;575;633732;348796.31;50584;575;575;1.43;0.48;1.5;1.5;2
3;2;forum_vis>forum_participation;227;633732;359958.38;6470;227;227;1.46;0.45;1.5;1.5;2
3;2;forum_vis>assignment_sub;748;633918;332084.19;42899;748;748;1.41;0.5;1.5;1.5;2
3;2;forum_vis_SOME>forum_vis;393;633575;358596.23;29470;393;393;1.47;0.44;1.5;1.5;2
3;2;forum_vis_SOME>forum_participation;186;633384;368997.32;2136;186;186;1.45;0.46;1.5;1.5;2
3;2;forum_vis_SOME>forum_vis_SOME;312;633569;370991.71;16484;312;312;1.48;0.44;1.5;1.5;2
3;2;forum_vis_SOME>assignment_sub;393;633575;358596.23;20254;393;393;1.47;0.44;1.5;1.5;2
3;2;forum_vis_SOME>assignment_vis;193;632920;405014.09;1158;193;193;1.46;0.45;1.5;1.5;2
3;2;forum_vis_SOME>resource_vis;240;633569;378157.48;4650;240;240;1.49;0.44;1.5;1.5;2
3;2;forum_participation>forum_vis;214;633732;359264.35;4860;214;214;1.45;0.46;1.5;1.5;2
3;2;forum_participation>assignment_sub;227;633732;359958.38;4607;227;227;1.46;0.45;1.5;1.5;2
3;2;resource_vis_SOME>resource_vis;424;633859;340327.29;5094;424;424;1.36;0.52;1.5;1.5;2
3;2;resource_vis_SOME>assignment_sub;424;633859;340327.29;3737;424;424;1.36;0.52;1.5;1.5;2
3;2;resource_vis_SOME>forum_vis;187;632611;398452.58;1122;187;187;1.42;0.47;1.5;1.5;2
3;2;resource_vis_SOME>assignment_vis;189;633859;407609.6;1134;189;189;1.36;0.55;1.5;1.5;2
3;2;resource_vis_SOME>resource_vis_SOME;203;633018;353247.43;1218;203;203;1.34;0.54;1.5;1.5;2
3;2;forum_vis_MANY>forum_vis_SOME;172;632729;384245.59;3096;172;172;1.49;0.43;1.5;1.5;2
3;2;forum_vis_MANY>forum_vis;172;632729;384245.59;2752;172;172;1.49;0.43;1.5;1.5;2
3;2;forum_vis_MANY>assignment_sub;172;632729;384245.59;2064;172;172;1.49;0.43;1.5;1.5;2
3;3;resource_vis>assignment_vis>resource_vis;447;633768;399368.32;4782;447;447;1.39;0.51;1.5;1.5;2
3;3;resource_vis>assignment_vis>assignment_sub;835;633934;346270.44;10824;835;835;1.39;0.52;1.5;1.5;2
3;3;resource_vis>assignment_vis>assignment_vis;447;633934;408553.41;4290;447;447;1.38;0.52;1.5;1.5;2
3;3;resource_vis>assignment_vis>assignment_try;261;633822;403852.87;522;261;261;1.37;0.55;1.5;1.5;2
3;3;resource_vis>assignment_vis>forum_vis;303;633761;407963.19;3236;303;303;1.41;0.51;1.5;1.5;2
3;3;resource_vis>resource_vis>assignment_sub;1102;633934;327487.67;18615;1102;1102;1.4;0.51;1.5;1.5;2
3;3;resource_vis>resource_vis>assignment_try;397;633843;360963.37;1482;397;397;1.39;0.49;1.5;1.5;2
3;3;resource_vis>resource_vis>resource_vis;500;633768;373562.85;7916;500;500;1.39;0.51;1.5;1.5;2
3;3;resource_vis>resource_vis>assignment_vis;520;633934;390605.46;6606;520;520;1.4;0.51;1.5;1.5;2
3;3;resource_vis>resource_vis>forum_vis_SOME;250;632729;397073.79;2700;250;250;1.52;0.44;1.5;1.5;2
3;3;resource_vis>resource_vis>forum_vis;441;633447;374741.79;10934;441;441;1.44;0.49;1.5;1.5;2
3;3;resource_vis>assignment_sub>assignment_vis;185;633747;377395.83;370;185;185;1.35;0.55;1.5;1.5;2
3;3;resource_vis>assignment_sub>assignment_sub;211;633747;359892.25;396;211;211;1.34;0.53;1.5;1.5;2
3;3;resource_vis>assignment_try>resource_vis;289;633768;380430.12;918;289;289;1.34;0.52;1.5;1.5;2
3;3;resource_vis>assignment_try>assignment_sub;716;633918;317847.76;3357;716;716;1.4;0.5;1.5;1.5;2
3;3;resource_vis>assignment_try>assignment_vis;287;633918;376499.47;910;287;287;1.37;0.51;1.5;1.5;2
3;3;resource_vis>forum_vis>resource_vis;387;632920;373459.19;7170;387;387;1.44;0.49;1.5;1.5;2
3;3;resource_vis>forum_vis>assignment_try;234;633918;386044.47;802;234;234;1.43;0.45;1.5;1.5;2
3;3;resource_vis>forum_vis>assignment_vis;326;633918;408836.56;3782;326;326;1.42;0.5;1.5;1.5;2
3;3;resource_vis>forum_vis>forum_vis_SOME;206;632734;409425.49;2328;206;206;1.5;0.44;1.5;1.5;2
3;3;resource_vis>forum_vis>forum_vis;477;633409;371050.1;18642;477;477;1.44;0.48;1.5;1.5;2
3;3;resource_vis>forum_vis>forum_participation;200;633077;385508.14;1534;200;200;1.46;0.46;1.5;1.5;2
3;3;resource_vis>forum_vis>assignment_sub;620;633918;353882.46;18419;620;620;1.43;0.49;1.5;1.5;2
3;3;resource_vis>forum_vis_SOME>forum_vis;334;632920;377831.14;9206;334;334;1.48;0.45;1.5;1.5;2
3;3;resource_vis>forum_vis_SOME>forum_vis_SOME;268;632920;393480.65;4474;268;268;1.49;0.44;1.5;1.5;2
3;3;resource_vis>forum_vis_SOME>assignment_sub;334;632920;377831.14;6619;334;334;1.48;0.45;1.5;1.5;2
3;3;resource_vis>forum_vis_SOME>resource_vis;182;632920;407181.55;1092;182;182;1.49;0.45;1.5;1.5;2
3;3;resource_vis>forum_participation>forum_vis;188;633077;387173.3;1118;188;188;1.47;0.46;1.5;1.5;2
3;3;resource_vis>forum_participation>assignment_sub;200;633077;385508.14;1155;200;200;1.46;0.46;1.5;1.5;2
3;3;assignment_vis>resource_vis>assignment_sub;878;633832;326299.86;9470;878;878;1.4;0.51;1.5;1.5;2
3;3;assignment_vis>resource_vis>assignment_try;304;633768;357856.54;956;304;304;1.41;0.5;1.5;1.5;2
3;3;assignment_vis>resource_vis>assignment_vis;416;633832;379588.07;3146;416;416;1.37;0.53;1.5;1.5;2
3;3;assignment_vis>resource_vis>resource_vis;508;633832;354229.9;5622;508;508;1.36;0.52;1.5;1.5;2
3;3;assignment_vis>resource_vis>forum_vis;290;633184;388595.64;2474;290;290;1.43;0.5;1.5;1.5;2
3;3;assignment_vis>assignment_try>assignment_sub;483;633843;356889.01;1911;483;483;1.38;0.52;1.5;1.5;2
3;3;assignment_vis>assignment_try>resource_vis;233;633768;396938.47;466;233;233;1.33;0.54;1.5;1.5;2
3;3;assignment_vis>assignment_try>assignment_vis;218;633843;406506.68;436;218;218;1.34;0.52;1.5;1.5;2
3;3;assignment_vis>assignment_vis>assignment_vis;351;633907;423171.39;2782;351;351;1.34;0.53;1.5;1.5;2
3;3;assignment_vis>assignment_vis>resource_vis;454;633832;397271.22;3550;454;454;1.36;0.51;1.5;1.5;2
3;3;assignment_vis>assignment_vis>assignment_try;238;633822;394728.23;476;238;238;1.35;0.54;1.5;1.5;2
3;3;assignment_vis>assignment_vis>assignment_sub;718;633934;367522.4;7592;718;718;1.35;0.53;1.5;1.5;2
3;3;assignment_vis>assignment_vis>forum_vis;258;633722;406985.71;1256;258;258;1.37;0.51;1.5;1.5;2
3;3;assignment_vis>forum_vis_SOME>forum_vis;207;633575;407293.99;828;207;207;1.47;0.45;1.5;1.5;2
3;3;assignment_vis>forum_vis_SOME>assignment_sub;207;633575;407293.99;621;207;207;1.47;0.45;1.5;1.5;2
3;3;assignment_vis>forum_vis>forum_vis;321;633575;395676.96;3860;321;321;1.42;0.49;1.5;1.5;2
3;3;assignment_vis>forum_vis>assignment_sub;431;633761;374137.68;5953;431;431;1.39;0.51;1.5;1.5;2
3;3;assignment_vis>forum_vis>assignment_vis;232;633761;426014.59;798;232;232;1.35;0.53;1.5;1.5;2
3;3;assignment_vis>forum_vis>resource_vis;265;633569;402220.88;1956;265;265;1.38;0.52;1.5;1.5;2
3;3;assignment_vis>resource_vis_SOME>resource_vis;187;633002;365475.99;748;187;187;1.29;0.56;1.5;1.5;2
3;3;assignment_vis>resource_vis_SOME>assignment_sub;187;633002;365475.99;561;187;187;1.29;0.56;1.5;1.5;2
3;3;assignment_sub>assignment_vis>assignment_sub;225;633747;362303.92;410;225;225;1.3;0.57;1.5;1.5;2
3;3;assignment_try>resource_vis>assignment_sub;513;633852;326730.81;1995;513;513;1.35;0.52;1.5;1.5;2
3;3;assignment_try>resource_vis>assignment_vis;267;633768;381692.23;534;267;267;1.37;0.53;1.5;1.5;2
3;3;assignment_try>resource_vis>resource_vis;281;633768;372097.26;562;281;281;1.31;0.53;1.5;1.5;2
3;3;assignment_try>assignment_try>assignment_sub;181;633822;432444.22;181;181;181;1.35;0.53;1.5;1.5;2
3;3;assignment_try>assignment_vis>assignment_sub;440;633918;356825.12;1884;440;440;1.35;0.52;1.5;1.5;2
3;3;assignment_try>assignment_vis>assignment_vis;262;633918;410595.03;860;262;262;1.33;0.52;1.5;1.5;2
3;3;assignment_try>assignment_vis>resource_vis;242;633768;406524.86;484;242;242;1.32;0.5;1.5;1.5;2
3;3;assignment_try>forum_vis>assignment_sub;214;633761;396300.21;214;214;214;1.34;0.53;1.5;1.5;2
3;3;assignment_vis_SOME>assignment_vis>assignment_vis;185;633822;418038.5;370;185;185;1.28;0.54;1.5;1.5;2
3;3;assignment_vis_SOME>assignment_vis>assignment_sub;185;633822;418038.5;370;185;185;1.28;0.54;1.5;1.5;2
3;3;forum_vis>resource_vis>assignment_try;190;633077;386545.39;380;190;190;1.42;0.48;1.5;1.5;2
3;3;forum_vis>resource_vis>resource_vis;352;633726;381350.41;5316;352;352;1.42;0.5;1.5;1.5;2
3;3;forum_vis>resource_vis>assignment_vis;264;633077;389563.55;1662;264;264;1.43;0.52;1.5;1.5;2
3;3;forum_vis>resource_vis>forum_vis_SOME;175;632729;417366.68;1050;175;175;1.55;0.41;1.5;1.5;2
3;3;forum_vis>resource_vis>forum_vis;290;633077;387640.44;5198;290;290;1.46;0.48;1.5;1.5;2
3;3;forum_vis>resource_vis>assignment_sub;517;633726;345973.59;10728;517;517;1.42;0.5;1.5;1.5;2
3;3;forum_vis>assignment_try>assignment_sub;294;633918;361591.67;1096;294;294;1.41;0.48;1.5;1.5;2
3;3;forum_vis>assignment_vis>forum_vis;227;633536;409097.22;1546;227;227;1.41;0.49;1.5;1.5;2
