id,userid,t,component,action,target,objectid,objecttable,courseid,relateduserid,extra_info,crud,assignment_id
167395058,118608,1574759323,core,viewed,course,,,2060,,N;,r,
166326994,119114,1574216330,core,viewed,course,,,2060,,N;,r,
168583205,119139,1575388055,core,viewed,course,,,2060,,N;,r,
168799893,119141,1575472322,core,viewed,course,,,2060,,N;,r,
165916952,119174,1574097791,core,viewed,course,,,2060,,N;,r,
168072701,119198,1574990803,core,viewed,course,,,2060,,N;,r,
165058524,119803,1573652531,core,viewed,course,,,2060,,N;,r,
165934313,119811,1574102190,core,viewed,course,,,2060,,N;,r,
167355620,120087,1574727857,core,viewed,course,,,2060,,N;,r,
166365191,120181,1574246537,core,viewed,course,,,2060,,N;,r,
169736387,120264,1576022016,core,viewed,course,,,2060,,N;,r,
168323006,120271,1575220959,core,viewed,course,,,2060,,N;,r,
165480864,120519,1573772475,core,viewed,course,,,2060,,N;,r,
167529898,120649,1574805599,core,viewed,course,,,2060,,N;,r,
167696633,120946,1574874541,core,viewed,course,,,2060,,N;,r,
167177298,120990,1574653837,core,viewed,course,,,2060,,N;,r,
165035113,120993,1573645742,core,viewed,course,,,2060,,N;,r,
169684522,121000,1576012218,core,viewed,course,,,2060,,N;,r,
167447285,121003,1574780473,core,viewed,course,,,2060,,N;,r,
165017519,121015,1573638381,core,viewed,course,,,2060,,N;,r,
169006955,121022,1575558937,core,viewed,course,,,2060,,N;,r,
169759777,121025,1576026797,core,viewed,course,,,2060,,N;,r,
166714005,121026,1574364597,core,viewed,course,,,2060,,N;,r,
166733346,121028,1574370745,core,viewed,course,,,2060,,N;,r,
169655981,121032,1576004062,core,viewed,course,,,2060,,N;,r,
165939086,121035,1574103426,core,viewed,course,,,2060,,N;,r,
164959968,121040,1573606187,core,viewed,course,,,2060,,N;,r,
167535769,121042,1574806654,core,viewed,course,,,2060,,N;,r,
167583989,121046,1574813460,core,viewed,course,,,2060,,N;,r,
166866970,121048,1574433718,core,viewed,course,,,2060,,N;,r,
166185296,121049,1574187306,core,viewed,course,,,2060,,N;,r,
167238203,121051,1574699580,core,viewed,course,,,2060,,N;,r,
169713686,121053,1576017929,core,viewed,course,,,2060,,N;,r,
166378996,121059,1574252171,core,viewed,course,,,2060,,N;,r,
167613374,121069,1574820016,core,viewed,course,,,2060,,N;,r,
168657975,121078,1575409818,core,viewed,course,,,2060,,N;,r,
166912558,121079,1574450974,core,viewed,course,,,2060,,N;,r,
167626003,121089,1574823872,core,viewed,course,,,2060,,N;,r,
169679490,121093,1576010187,core,viewed,course,,,2060,,N;,r,
165547325,121097,1573792049,core,viewed,course,,,2060,,N;,r,
166658101,121099,1574345454,core,viewed,course,,,2060,,N;,r,
167468427,121116,1574788038,core,viewed,course,,,2060,,N;,r,
167608856,121117,1574818947,core,viewed,course,,,2060,,N;,r,
166242042,121121,1574201596,core,viewed,course,,,2060,,N;,r,
167584487,121125,1574813573,core,viewed,course,,,2060,,N;,r,
168447879,121129,1575319020,core,viewed,course,,,2060,,N;,r,
165965222,121132,1574111379,core,viewed,course,,,2060,,N;,r,
166064647,121133,1574132067,core,viewed,course,,,2060,,N;,r,
167015129,121136,1574518164,core,viewed,course,,,2060,,N;,r,
169751535,121139,1576025007,core,viewed,course,,,2060,,N;,r,
168544757,121150,1575369398,core,viewed,course,,,2060,,N;,r,
168660962,121151,1575410591,core,viewed,course,,,2060,,N;,r,
169418825,121153,1575898084,core,viewed,course,,,2060,,N;,r,
168663696,121155,1575411164,core,viewed,course,,,2060,,N;,r,
165755928,121182,1573990527,core,viewed,course,,,2060,,N;,r,
165678645,121189,1573899241,core,viewed,course,,,2060,,N;,r,
167237575,121190,1574699385,core,viewed,course,,,2060,,N;,r,
165338012,121204,1573737478,core,viewed,course,,,2060,,N;,r,
166158746,121205,1574180993,core,viewed,course,,,2060,,N;,r,
168647475,121208,1575406318,core,viewed,course,,,2060,,N;,r,
166321861,121209,1574215087,core,viewed,course,,,2060,,N;,r,
165104077,121214,1573664555,core,viewed,course,,,2060,,N;,r,
169172431,121216,1575643629,core,viewed,course,,,2060,,N;,r,
169724187,121217,1576019660,core,viewed,course,,,2060,,N;,r,
167009026,121219,1574511956,core,viewed,course,,,2060,,N;,r,
165029570,121220,1573644067,core,viewed,course,,,2060,,N;,r,
168765676,121223,1575460740,core,viewed,course,,,2060,,N;,r,
167172939,121227,1574648427,core,viewed,course,,,2060,,N;,r,
166687338,121235,1574355938,core,viewed,course,,,2060,,N;,r,
169360865,121240,1575838247,core,viewed,course,,,2060,,N;,r,
168636322,121243,1575402908,core,viewed,course,,,2060,,N;,r,
168749774,121245,1575440095,core,viewed,course,,,2060,,N;,r,
167193704,121252,1574682367,core,viewed,course,,,2060,,N;,r,
164920038,121253,1573600935,core,viewed,course,,,2060,,N;,r,
169487627,121262,1575924120,core,viewed,course,,,2060,,N;,r,
167178544,121264,1574656410,core,viewed,course,,,2060,,N;,r,
167448706,121272,1574781024,core,viewed,course,,,2060,,N;,r,
166080756,121275,1574151416,core,viewed,course,,,2060,,N;,r,
168365189,121277,1575267736,core,viewed,course,,,2060,,N;,r,
169658606,121282,1576004863,core,viewed,course,,,2060,,N;,r,
168693657,121286,1575416903,core,viewed,course,,,2060,,N;,r,
164984551,121294,1573610973,core,viewed,course,,,2060,,N;,r,
169764658,121303,1576027786,core,viewed,course,,,2060,,N;,r,
167648987,121305,1574855770,core,viewed,course,,,2060,,N;,r,
167594261,121306,1574815551,core,viewed,course,,,2060,,N;,r,
166924009,121309,1574455808,core,viewed,course,,,2060,,N;,r,
166307945,121310,1574211937,core,viewed,course,,,2060,,N;,r,
166608396,121317,1574304624,core,viewed,course,,,2060,,N;,r,
167589354,121338,1574814509,core,viewed,course,,,2060,,N;,r,
164968443,121339,1573607688,core,viewed,course,,,2060,,N;,r,
169472516,121346,1575918295,core,viewed,course,,,2060,,N;,r,
168797178,121349,1575470997,core,viewed,course,,,2060,,N;,r,
167475132,121353,1574789957,core,viewed,course,,,2060,,N;,r,
169036029,121356,1575570938,core,viewed,course,,,2060,,N;,r,
168664532,121362,1575411354,core,viewed,course,,,2060,,N;,r,
167402296,121371,1574766727,core,viewed,course,,,2060,,N;,r,
165782076,121375,1574014667,core,viewed,course,,,2060,,N;,r,
168447240,121381,1575318704,core,viewed,course,,,2060,,N;,r,
166207386,121391,1574192254,core,viewed,course,,,2060,,N;,r,
167410911,121405,1574770445,core,viewed,course,,,2060,,N;,r,
167550647,121408,1574808047,core,viewed,course,,,2060,,N;,r,
169754548,121409,1576025681,core,viewed,course,,,2060,,N;,r,
167973634,121421,1574958225,core,viewed,course,,,2060,,N;,r,
165866208,121425,1574083016,core,viewed,course,,,2060,,N;,r,
165177413,121428,1573682022,core,viewed,course,,,2060,,N;,r,
168463395,121443,1575324211,core,viewed,course,,,2060,,N;,r,
166942906,121460,1574462210,core,viewed,course,,,2060,,N;,r,
167223277,121464,1574693540,core,viewed,course,,,2060,,N;,r,
165940280,121472,1574103748,core,viewed,course,,,2060,,N;,r,
167607221,121479,1574818516,core,viewed,course,,,2060,,N;,r,
166218867,121481,1574195684,core,viewed,course,,,2060,,N;,r,
166320850,121482,1574214812,core,viewed,course,,,2060,,N;,r,
167240205,121483,1574700168,core,viewed,course,,,2060,,N;,r,
169740376,121499,1576022766,core,viewed,course,,,2060,,N;,r,
166223919,121501,1574197195,core,viewed,course,,,2060,,N;,r,
168654696,121509,1575408945,core,viewed,course,,,2060,,N;,r,
166313429,121530,1574213094,core,viewed,course,,,2060,,N;,r,
166688858,121545,1574356428,core,viewed,course,,,2060,,N;,r,
166319482,121549,1574214501,core,viewed,course,,,2060,,N;,r,
168968964,121552,1575541355,core,viewed,course,,,2060,,N;,r,
166076532,121563,1574138733,core,viewed,course,,,2060,,N;,r,
166368758,121569,1574248538,core,viewed,course,,,2060,,N;,r,
166148259,121578,1574177872,core,viewed,course,,,2060,,N;,r,
166675658,121586,1574351309,core,viewed,course,,,2060,,N;,r,
166098583,121588,1574163983,core,viewed,course,,,2060,,N;,r,
169710900,121591,1576017477,core,viewed,course,,,2060,,N;,r,
168838426,121599,1575484747,core,viewed,course,,,2060,,N;,r,
168507501,121602,1575334041,core,viewed,course,,,2060,,N;,r,
167557012,121603,1574808905,core,viewed,course,,,2060,,N;,r,
166640940,121607,1574338846,core,viewed,course,,,2060,,N;,r,
169752177,121619,1576025156,core,viewed,course,,,2060,,N;,r,
168561297,121621,1575378640,core,viewed,course,,,2060,,N;,r,
168701514,121633,1575418620,core,viewed,course,,,2060,,N;,r,
165321196,121639,1573731925,core,viewed,course,,,2060,,N;,r,
168759825,121645,1575457740,core,viewed,course,,,2060,,N;,r,
169336099,121648,1575813606,core,viewed,course,,,2060,,N;,r,
167400157,121652,1574765476,core,viewed,course,,,2060,,N;,r,
166471483,121654,1574273989,core,viewed,course,,,2060,,N;,r,
168451487,121659,1575320445,core,viewed,course,,,2060,,N;,r,
169038713,121666,1575571947,core,viewed,course,,,2060,,N;,r,
168694396,121682,1575417063,core,viewed,course,,,2060,,N;,r,
167499190,121686,1574796465,core,viewed,course,,,2060,,N;,r,
169477214,121687,1575919937,core,viewed,course,,,2060,,N;,r,
167324734,121691,1574722633,core,viewed,course,,,2060,,N;,r,
168958507,121697,1575517880,core,viewed,course,,,2060,,N;,r,
165816698,121699,1574038418,core,viewed,course,,,2060,,N;,r,
166311986,121709,1574212762,core,viewed,course,,,2060,,N;,r,
169743925,121710,1576023473,core,viewed,course,,,2060,,N;,r,
168674673,121723,1575413144,core,viewed,course,,,2060,,N;,r,
168175055,121739,1575065132,core,viewed,course,,,2060,,N;,r,
166857262,121740,1574429957,core,viewed,course,,,2060,,N;,r,
167837007,121758,1574895372,core,viewed,course,,,2060,,N;,r,
169563985,121764,1575944844,core,viewed,course,,,2060,,N;,r,
166385647,121766,1574254387,core,viewed,course,,,2060,,N;,r,
168645376,121767,1575405494,core,viewed,course,,,2060,,N;,r,
168742604,121771,1575428246,core,viewed,course,,,2060,,N;,r,
166286630,121778,1574208767,core,viewed,course,,,2060,,N;,r,
169743390,121784,1576023361,core,viewed,course,,,2060,,N;,r,
167532036,121785,1574806002,core,viewed,course,,,2060,,N;,r,
166487667,121788,1574278732,core,viewed,course,,,2060,,N;,r,
167342143,121793,1574725220,core,viewed,course,,,2060,,N;,r,
166517964,121796,1574287557,core,viewed,course,,,2060,,N;,r,
166317509,121804,1574214028,core,viewed,course,,,2060,,N;,r,
168668673,121808,1575412119,core,viewed,course,,,2060,,N;,r,
166858901,121813,1574430557,core,viewed,course,,,2060,,N;,r,
169568573,121815,1575946835,core,viewed,course,,,2060,,N;,r,
169153758,121816,1575635388,core,viewed,course,,,2060,,N;,r,
169624047,121837,1575992014,core,viewed,course,,,2060,,N;,r,
165118430,121840,1573668234,core,viewed,course,,,2060,,N;,r,
166537459,121841,1574289725,core,viewed,course,,,2060,,N;,r,
164982469,121842,1573610585,core,viewed,course,,,2060,,N;,r,
169447804,121844,1575910799,core,viewed,course,,,2060,,N;,r,
166031991,121845,1574123560,core,viewed,course,,,2060,,N;,r,
167626442,121849,1574824084,core,viewed,course,,,2060,,N;,r,
166732203,121850,1574370283,core,viewed,course,,,2060,,N;,r,
166020348,121851,1574121411,core,viewed,course,,,2060,,N;,r,
166670189,121853,1574349104,core,viewed,course,,,2060,,N;,r,
166149332,121859,1574178191,core,viewed,course,,,2060,,N;,r,
168869434,121866,1575496002,core,viewed,course,,,2060,,N;,r,
166033462,121878,1574123935,core,viewed,course,,,2060,,N;,r,
169724670,121884,1576019748,core,viewed,course,,,2060,,N;,r,
168491561,121886,1575330389,core,viewed,course,,,2060,,N;,r,
166476983,121888,1574275461,core,viewed,course,,,2060,,N;,r,
167361163,121891,1574729198,core,viewed,course,,,2060,,N;,r,
168732589,121900,1575424955,core,viewed,course,,,2060,,N;,r,
169725223,121921,1576019860,core,viewed,course,,,2060,,N;,r,
168847240,121922,1575488001,core,viewed,course,,,2060,,N;,r,
166471654,121928,1574274044,core,viewed,course,,,2060,,N;,r,
168675782,121929,1575413318,core,viewed,course,,,2060,,N;,r,
166003395,121932,1574118483,core,viewed,course,,,2060,,N;,r,
165708324,121936,1573927535,core,viewed,course,,,2060,,N;,r,
164987202,121937,1573611517,core,viewed,course,,,2060,,N;,r,
169257933,121940,1575683125,core,viewed,course,,,2060,,N;,r,
164861114,121943,1573588160,core,viewed,course,,,2060,,N;,r,
168627802,121947,1575400514,core,viewed,course,,,2060,,N;,r,
167256890,121958,1574705272,core,viewed,course,,,2060,,N;,r,
166574923,121961,1574296421,core,viewed,course,,,2060,,N;,r,
169491959,121962,1575925874,core,viewed,course,,,2060,,N;,r,
168550890,121965,1575373835,core,viewed,course,,,2060,,N;,r,
169772897,121967,1576029784,core,viewed,course,,,2060,,N;,r,
167679975,121968,1574868562,core,viewed,course,,,2060,,N;,r,
167441935,121972,1574778597,core,viewed,course,,,2060,,N;,r,
167105385,121974,1574604246,core,viewed,course,,,2060,,N;,r,
167388920,121975,1574741531,core,viewed,course,,,2060,,N;,r,
166875512,121980,1574437464,core,viewed,course,,,2060,,N;,r,
167659571,121982,1574860285,core,viewed,course,,,2060,,N;,r,
168978331,121992,1575546815,core,viewed,course,,,2060,,N;,r,
169760840,121995,1576026992,core,viewed,course,,,2060,,N;,r,
169801349,122003,1576059973,core,viewed,course,,,2060,,N;,r,
166315912,122015,1574213629,core,viewed,course,,,2060,,N;,r,
169788001,122019,1576034415,core,viewed,course,,,2060,,N;,r,
166013732,122024,1574120261,core,viewed,course,,,2060,,N;,r,
168931969,122029,1575508758,core,viewed,course,,,2060,,N;,r,
167539670,122045,1574807241,core,viewed,course,,,2060,,N;,r,
169780404,122050,1576032003,core,viewed,course,,,2060,,N;,r,
167392427,122061,1574751786,core,viewed,course,,,2060,,N;,r,
168819923,122065,1575479027,core,viewed,course,,,2060,,N;,r,
169604601,122067,1575984693,core,viewed,course,,,2060,,N;,r,
166666491,122071,1574347466,core,viewed,course,,,2060,,N;,r,
165390199,122096,1573753326,core,viewed,course,,,2060,,N;,r,
167349451,122098,1574726640,core,viewed,course,,,2060,,N;,r,
169746844,122100,1576024019,core,viewed,course,,,2060,,N;,r,
168531856,122102,1575342771,core,viewed,course,,,2060,,N;,r,
168397019,122104,1575297640,core,viewed,course,,,2060,,N;,r,
167574212,122111,1574811583,core,viewed,course,,,2060,,N;,r,
167401321,122118,1574766232,core,viewed,course,,,2060,,N;,r,
168742803,122120,1575428290,core,viewed,course,,,2060,,N;,r,
168506760,122130,1575333854,core,viewed,course,,,2060,,N;,r,
169304706,122135,1575758436,core,viewed,course,,,2060,,N;,r,
168105498,122137,1575029079,core,viewed,course,,,2060,,N;,r,
169769113,122140,1576028790,core,viewed,course,,,2060,,N;,r,
168563737,122147,1575379726,core,viewed,course,,,2060,,N;,r,
169538279,122158,1575936837,core,viewed,course,,,2060,,N;,r,
168745296,122161,1575430261,core,viewed,course,,,2060,,N;,r,
169594221,122185,1575980541,core,viewed,course,,,2060,,N;,r,
167646907,122191,1574854807,core,viewed,course,,,2060,,N;,r,
166184423,122193,1574187101,core,viewed,course,,,2060,,N;,r,
167145129,122195,1574631971,core,viewed,course,,,2060,,N;,r,
165904215,122200,1574094549,core,viewed,course,,,2060,,N;,r,
167301452,122201,1574718722,core,viewed,course,,,2060,,N;,r,
169295091,122212,1575746624,core,viewed,course,,,2060,,N;,r,
164942230,122213,1573604176,core,viewed,course,,,2060,,N;,r,
169649739,122218,1576001964,core,viewed,course,,,2060,,N;,r,
167516974,122232,1574802502,core,viewed,course,,,2060,,N;,r,
169794615,122235,1576048769,core,viewed,course,,,2060,,N;,r,
167514124,122246,1574801507,core,viewed,course,,,2060,,N;,r,
165901424,122248,1574093683,core,viewed,course,,,2060,,N;,r,
168694970,122263,1575417186,core,viewed,course,,,2060,,N;,r,
169703502,122264,1576016118,core,viewed,course,,,2060,,N;,r,
166108317,122272,1574167097,core,viewed,course,,,2060,,N;,r,
169701859,122278,1576015773,core,viewed,course,,,2060,,N;,r,
169189743,122283,1575653765,core,viewed,course,,,2060,,N;,r,
169565646,122291,1575945512,core,viewed,course,,,2060,,N;,r,
169772532,122294,1576029691,core,viewed,course,,,2060,,N;,r,
168613482,122295,1575397399,core,viewed,course,,,2060,,N;,r,
166276003,122299,1574207008,core,viewed,course,,,2060,,N;,r,
169711589,122307,1576017591,core,viewed,course,,,2060,,N;,r,
168616058,122331,1575398065,core,viewed,course,,,2060,,N;,r,
166189212,122339,1574187807,core,viewed,course,,,2060,,N;,r,
169543877,122356,1575938270,core,viewed,course,,,2060,,N;,r,
165046071,122366,1573649096,core,viewed,course,,,2060,,N;,r,
166657622,122372,1574345262,core,viewed,course,,,2060,,N;,r,
166280236,122374,1574207691,core,viewed,course,,,2060,,N;,r,
167216140,122377,1574690975,core,viewed,course,,,2060,,N;,r,
165055620,122388,1573651797,core,viewed,course,,,2060,,N;,r,
169294901,122389,1575746442,core,viewed,course,,,2060,,N;,r,
168656860,122392,1575409537,core,viewed,course,,,2060,,N;,r,
167584010,122394,1574813464,core,viewed,course,,,2060,,N;,r,
165774285,122395,1574008133,core,viewed,course,,,2060,,N;,r,
167514630,122401,1574801683,core,viewed,course,,,2060,,N;,r,
167507322,122402,1574799072,core,viewed,course,,,2060,,N;,r,
167218358,122404,1574691758,core,viewed,course,,,2060,,N;,r,
169732550,122410,1576021277,core,viewed,course,,,2060,,N;,r,
167599041,122415,1574816560,core,viewed,course,,,2060,,N;,r,
167726613,122418,1574882168,core,viewed,course,,,2060,,N;,r,
166206770,122428,1574192089,core,viewed,course,,,2060,,N;,r,
168987717,122434,1575550501,core,viewed,course,,,2060,,N;,r,
166201831,122443,1574190837,core,viewed,course,,,2060,,N;,r,
168512624,122447,1575335398,core,viewed,course,,,2060,,N;,r,
167614394,122483,1574820280,core,viewed,course,,,2060,,N;,r,
166020727,122484,1574121480,core,viewed,course,,,2060,,N;,r,
169454314,122486,1575912797,core,viewed,course,,,2060,,N;,r,
164908824,122496,1573599183,core,viewed,course,,,2060,,N;,r,
166016294,122497,1574120691,core,viewed,course,,,2060,,N;,r,
166215465,122521,1574194635,core,viewed,course,,,2060,,N;,r,
169747488,122524,1576024163,core,viewed,course,,,2060,,N;,r,
166308636,122532,1574212068,core,viewed,course,,,2060,,N;,r,
168695236,122533,1575417244,core,viewed,course,,,2060,,N;,r,
168697328,122535,1575417715,core,viewed,course,,,2060,,N;,r,
168309231,122537,1575203893,core,viewed,course,,,2060,,N;,r,
169036801,122538,1575571176,core,viewed,course,,,2060,,N;,r,
169583056,122548,1575975698,core,viewed,course,,,2060,,N;,r,
167589421,122549,1574814522,core,viewed,course,,,2060,,N;,r,
166224103,122550,1574197239,core,viewed,course,,,2060,,N;,r,
165280900,122570,1573699080,core,viewed,course,,,2060,,N;,r,
166264312,122579,1574205082,core,viewed,course,,,2060,,N;,r,
169539905,122580,1575937279,core,viewed,course,,,2060,,N;,r,
168673414,122582,1575412936,core,viewed,course,,,2060,,N;,r,
167810865,122592,1574889574,core,viewed,course,,,2060,,N;,r,
169748966,122596,1576024461,core,viewed,course,,,2060,,N;,r,
169612720,122599,1575987749,core,viewed,course,,,2060,,N;,r,
167452296,122619,1574782572,core,viewed,course,,,2060,,N;,r,
169259799,122622,1575684349,core,viewed,course,,,2060,,N;,r,
166327396,122625,1574216443,core,viewed,course,,,2060,,N;,r,
167604266,122633,1574817809,core,viewed,course,,,2060,,N;,r,
169282431,122641,1575729743,core,viewed,course,,,2060,,N;,r,
169743131,122645,1576023313,core,viewed,course,,,2060,,N;,r,
167501890,122653,1574797227,core,viewed,course,,,2060,,N;,r,
168678343,122655,1575413751,core,viewed,course,,,2060,,N;,r,
167349320,122664,1574726615,core,viewed,course,,,2060,,N;,r,
168794106,122671,1575469623,core,viewed,course,,,2060,,N;,r,
169662907,122675,1576006295,core,viewed,course,,,2060,,N;,r,
166126451,122680,1574171911,core,viewed,course,,,2060,,N;,r,
167851272,122685,1574897861,core,viewed,course,,,2060,,N;,r,
167623693,122691,1574823172,core,viewed,course,,,2060,,N;,r,
166328497,122697,1574216748,core,viewed,course,,,2060,,N;,r,
166440505,122701,1574265322,core,viewed,course,,,2060,,N;,r,
167279478,122712,1574712420,core,viewed,course,,,2060,,N;,r,
169786616,122718,1576033677,core,viewed,course,,,2060,,N;,r,
167591788,122719,1574815018,core,viewed,course,,,2060,,N;,r,
165025162,122722,1573642003,core,viewed,course,,,2060,,N;,r,
166333151,122731,1574218164,core,viewed,course,,,2060,,N;,r,
169580651,122734,1575973465,core,viewed,course,,,2060,,N;,r,
166685515,122736,1574355223,core,viewed,course,,,2060,,N;,r,
167913445,122739,1574938930,core,viewed,course,,,2060,,N;,r,
168420009,122743,1575307797,core,viewed,course,,,2060,,N;,r,
167920196,122760,1574942610,core,viewed,course,,,2060,,N;,r,
166146921,122766,1574177406,core,viewed,course,,,2060,,N;,r,
167573839,122768,1574811523,core,viewed,course,,,2060,,N;,r,
168574496,122770,1575384021,core,viewed,course,,,2060,,N;,r,
166123340,122791,1574171045,core,viewed,course,,,2060,,N;,r,
167818612,122792,1574891796,core,viewed,course,,,2060,,N;,r,
165803357,122793,1574030140,core,viewed,course,,,2060,,N;,r,
168739601,122794,1575427207,core,viewed,course,,,2060,,N;,r,
169748045,122798,1576024276,core,viewed,course,,,2060,,N;,r,
169780608,122799,1576032050,core,viewed,course,,,2060,,N;,r,
166938224,122807,1574460833,core,viewed,course,,,2060,,N;,r,
168549587,122810,1575373030,core,viewed,course,,,2060,,N;,r,
165548602,122816,1573794663,core,viewed,course,,,2060,,N;,r,
166246153,122819,1574202331,core,viewed,course,,,2060,,N;,r,
166949705,122833,1574464009,core,viewed,course,,,2060,,N;,r,
168658132,122842,1575409858,core,viewed,course,,,2060,,N;,r,
168810885,122847,1575477087,core,viewed,course,,,2060,,N;,r,
167163247,122853,1574642493,core,viewed,course,,,2060,,N;,r,
167534947,122857,1574806515,core,viewed,course,,,2060,,N;,r,
169712961,122864,1576017812,core,viewed,course,,,2060,,N;,r,
167623742,122865,1574823189,core,viewed,course,,,2060,,N;,r,
166427834,122879,1574262094,core,viewed,course,,,2060,,N;,r,
168651305,122883,1575407799,core,viewed,course,,,2060,,N;,r,
168726075,122884,1575423343,core,viewed,course,,,2060,,N;,r,
166140209,122885,1574175606,core,viewed,course,,,2060,,N;,r,
166190230,122887,1574188051,core,viewed,course,,,2060,,N;,r,
167233268,122892,1574697800,core,viewed,course,,,2060,,N;,r,
168586718,122897,1575389667,core,viewed,course,,,2060,,N;,r,
169705367,122903,1576016478,core,viewed,course,,,2060,,N;,r,
168667865,122912,1575411983,core,viewed,course,,,2060,,N;,r,
168820430,122913,1575479184,core,viewed,course,,,2060,,N;,r,
169403003,122928,1575893544,core,viewed,course,,,2060,,N;,r,
169013287,122930,1575562123,core,viewed,course,,,2060,,N;,r,
166805108,122937,1574388562,core,viewed,course,,,2060,,N;,r,
169435788,122955,1575905577,core,viewed,course,,,2060,,N;,r,
167548810,122959,1574807821,core,viewed,course,,,2060,,N;,r,
164907362,122961,1573598929,core,viewed,course,,,2060,,N;,r,
165430508,122966,1573762482,core,viewed,course,,,2060,,N;,r,
166683240,122968,1574354401,core,viewed,course,,,2060,,N;,r,
169779647,122976,1576031786,core,viewed,course,,,2060,,N;,r,
166244262,122979,1574202001,core,viewed,course,,,2060,,N;,r,
169775427,122988,1576030504,core,viewed,course,,,2060,,N;,r,
167405175,122993,1574768159,core,viewed,course,,,2060,,N;,r,
165793214,123015,1574023117,core,viewed,course,,,2060,,N;,r,
169766449,123017,1576028171,core,viewed,course,,,2060,,N;,r,
165221979,123025,1573688704,core,viewed,course,,,2060,,N;,r,
167361320,123054,1574729239,core,viewed,course,,,2060,,N;,r,
169057034,123065,1575580027,core,viewed,course,,,2060,,N;,r,
166616619,123080,1574310188,core,viewed,course,,,2060,,N;,r,
164988123,123083,1573611734,core,viewed,course,,,2060,,N;,r,
164922142,123098,1573601263,core,viewed,course,,,2060,,N;,r,
165956803,123101,1574108665,core,viewed,course,,,2060,,N;,r,
168057425,123105,1574985920,core,viewed,course,,,2060,,N;,r,
169248786,123110,1575678192,core,viewed,course,,,2060,,N;,r,
166330589,123129,1574217349,core,viewed,course,,,2060,,N;,r,
166161909,123132,1574181882,core,viewed,course,,,2060,,N;,r,
167730823,123134,1574883490,core,viewed,course,,,2060,,N;,r,
167425795,123137,1574773475,core,viewed,course,,,2060,,N;,r,
168676065,123141,1575413366,core,viewed,course,,,2060,,N;,r,
166248981,123146,1574202784,core,viewed,course,,,2060,,N;,r,
167525035,123148,1574804616,core,viewed,course,,,2060,,N;,r,
169758563,123164,1576026519,core,viewed,course,,,2060,,N;,r,
169371816,123165,1575848255,core,viewed,course,,,2060,,N;,r,
167523607,123172,1574804266,core,viewed,course,,,2060,,N;,r,
169440020,123175,1575907767,core,viewed,course,,,2060,,N;,r,
169777312,123189,1576031023,core,viewed,course,,,2060,,N;,r,
166046643,123190,1574126710,core,viewed,course,,,2060,,N;,r,
169712385,123194,1576017723,core,viewed,course,,,2060,,N;,r,
165759102,123197,1573994308,core,viewed,course,,,2060,,N;,r,
168464122,123205,1575324372,core,viewed,course,,,2060,,N;,r,
165758174,123221,1573993257,core,viewed,course,,,2060,,N;,r,
169657575,123231,1576004555,core,viewed,course,,,2060,,N;,r,
166272810,123246,1574206436,core,viewed,course,,,2060,,N;,r,
168385586,123263,1575292355,core,viewed,course,,,2060,,N;,r,
166330722,123268,1574217396,core,viewed,course,,,2060,,N;,r,
167177459,123275,1574654098,core,viewed,course,,,2060,,N;,r,
168706192,123283,1575419689,core,viewed,course,,,2060,,N;,r,
168728583,123288,1575423955,core,viewed,course,,,2060,,N;,r,
168745156,123289,1575430150,core,viewed,course,,,2060,,N;,r,
166286438,123291,1574208761,core,viewed,course,,,2060,,N;,r,
167869760,123297,1574901974,core,viewed,course,,,2060,,N;,r,
166312994,123300,1574212988,core,viewed,course,,,2060,,N;,r,
169659630,123312,1576005246,core,viewed,course,,,2060,,N;,r,
166070767,123314,1574133216,core,viewed,course,,,2060,,N;,r,
166748327,123323,1574375026,core,viewed,course,,,2060,,N;,r,
167617971,123324,1574821226,core,viewed,course,,,2060,,N;,r,
165809731,123328,1574034152,core,viewed,course,,,2060,,N;,r,
169272884,123341,1575715848,core,viewed,course,,,2060,,N;,r,
167747318,123345,1574885815,core,viewed,course,,,2060,,N;,r,
166677421,123361,1574352100,core,viewed,course,,,2060,,N;,r,
167589965,123371,1574814616,core,viewed,course,,,2060,,N;,r,
168404113,123381,1575301402,core,viewed,course,,,2060,,N;,r,
165071548,123400,1573655403,core,viewed,course,,,2060,,N;,r,
167577883,123402,1574812277,core,viewed,course,,,2060,,N;,r,
167589753,123406,1574814581,core,viewed,course,,,2060,,N;,r,
167438848,123411,1574777431,core,viewed,course,,,2060,,N;,r,
166842972,123422,1574423626,core,viewed,course,,,2060,,N;,r,
166698785,123425,1574359588,core,viewed,course,,,2060,,N;,r,
167562571,123430,1574809706,core,viewed,course,,,2060,,N;,r,
169740456,123433,1576022781,core,viewed,course,,,2060,,N;,r,
166156134,123437,1574180316,core,viewed,course,,,2060,,N;,r,
169695181,123439,1576014162,core,viewed,course,,,2060,,N;,r,
169422577,123442,1575899299,core,viewed,course,,,2060,,N;,r,
169271302,123443,1575712227,core,viewed,course,,,2060,,N;,r,
169089946,123449,1575589190,core,viewed,course,,,2060,,N;,r,
168266851,123457,1575127207,core,viewed,course,,,2060,,N;,r,
168667990,123459,1575412003,core,viewed,course,,,2060,,N;,r,
164989555,123461,1573612004,core,viewed,course,,,2060,,N;,r,
169734489,123469,1576021611,core,viewed,course,,,2060,,N;,r,
168719746,123485,1575421844,core,viewed,course,,,2060,,N;,r,
