id,userid,t,component,action,target,objectid,objecttable,courseid,relateduserid,extra_info,crud,assignment_id
167221497,137036,1574692862,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167221499,137577,1574692863,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167221508,137036,1574692866,mod_quiz,started,attempt,2394649.0,quiz_attempts,2060,137036.0,N;,c,12842.0
167221649,92363,1574692926,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167221678,92363,1574692939,mod_quiz,started,attempt,2394651.0,quiz_attempts,2060,92363.0,N;,c,12842.0
167221818,49937,1574692995,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167221948,137575,1574693056,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167222040,137886,1574693084,mod_quiz,submitted,attempt,2394619.0,quiz_attempts,2060,137886.0,"a:2:{s:11:""submitterid"";s:6:""137886"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167222068,138881,1574693096,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167222164,37755,1574693130,mod_quiz,started,attempt,2394662.0,quiz_attempts,2060,37755.0,N;,c,12842.0
167222192,138881,1574693143,mod_quiz,submitted,attempt,2378915.0,quiz_attempts,2060,138881.0,"a:2:{s:11:""submitterid"";s:6:""138881"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167222225,137575,1574693159,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167222303,137575,1574693184,mod_quiz,submitted,attempt,2394556.0,quiz_attempts,2060,137575.0,"a:2:{s:11:""submitterid"";s:6:""137575"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167222319,138881,1574693188,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167222340,137575,1574693197,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167222545,13014,1574693254,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167222613,13014,1574693281,mod_quiz,started,attempt,2394665.0,quiz_attempts,2060,13014.0,N;,c,12842.0
167222643,739,1574693290,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167222958,137036,1574693421,mod_quiz,submitted,attempt,2394649.0,quiz_attempts,2060,137036.0,"a:2:{s:11:""submitterid"";s:6:""137036"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167222982,137036,1574693430,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167222997,137036,1574693438,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167223047,121464,1574693457,mod_quiz,submitted,attempt,2394612.0,quiz_attempts,2060,121464.0,"a:2:{s:11:""submitterid"";s:6:""121464"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167223104,88430,1574693472,mod_quiz,submitted,attempt,2394605.0,quiz_attempts,2060,88430.0,"a:2:{s:11:""submitterid"";s:5:""88430"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167223123,88430,1574693476,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167223119,121464,1574693476,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167223378,121888,1574693592,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167223479,138085,1574693638,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167223787,133068,1574693752,mod_quiz,submitted,attempt,2394621.0,quiz_attempts,2060,133068.0,"a:2:{s:11:""submitterid"";s:6:""133068"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167223782,138323,1574693752,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167223803,88932,1574693758,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167223947,88932,1574693806,mod_quiz,submitted,attempt,2394494.0,quiz_attempts,2060,88932.0,"a:2:{s:11:""submitterid"";s:5:""88932"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167224146,88932,1574693878,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167224160,92363,1574693880,mod_quiz,submitted,attempt,2394651.0,quiz_attempts,2060,92363.0,"a:2:{s:11:""submitterid"";s:5:""92363"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167224172,122366,1574693884,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167224186,122366,1574693887,mod_quiz,started,attempt,2394695.0,quiz_attempts,2060,122366.0,N;,c,12842.0
167224202,92363,1574693890,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167224212,49937,1574693894,mod_quiz,submitted,attempt,2380084.0,quiz_attempts,2060,49937.0,"a:2:{s:11:""submitterid"";s:5:""49937"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167224244,49937,1574693904,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167225513,9760,1574694416,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167225789,138190,1574694530,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167225850,138190,1574694563,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167225858,138140,1574694566,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167226585,138347,1574694909,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167226926,138347,1574695045,mod_quiz,submitted,attempt,2383463.0,quiz_attempts,2060,138347.0,"a:2:{s:11:""submitterid"";s:6:""138347"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167227178,138140,1574695156,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167227509,91875,1574695304,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167228295,66905,1574695635,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167228322,66905,1574695645,mod_quiz,started,attempt,2394755.0,quiz_attempts,2060,66905.0,N;,c,12842.0
167228406,138140,1574695690,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167228855,37755,1574695906,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167228922,275,1574695941,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167228928,275,1574695944,mod_quiz,started,attempt,2394766.0,quiz_attempts,2060,275.0,N;,c,12842.0
167229209,66402,1574696067,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167229257,66402,1574696080,mod_quiz,started,attempt,2394774.0,quiz_attempts,2060,66402.0,N;,c,12842.0
167229539,122232,1574696206,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167229620,137804,1574696236,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167229676,138637,1574696260,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167230422,123703,1574696620,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167230452,139168,1574696634,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167230588,139168,1574696696,mod_quiz,submitted,attempt,2378946.0,quiz_attempts,2060,139168.0,"a:2:{s:11:""submitterid"";s:6:""139168"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167230736,139168,1574696749,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167230810,138167,1574696784,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167230921,36261,1574696848,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167231456,66905,1574697062,mod_quiz,submitted,attempt,2394755.0,quiz_attempts,2060,66905.0,"a:2:{s:11:""submitterid"";s:5:""66905"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167231495,66905,1574697073,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167231733,36261,1574697155,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167231746,36261,1574697159,mod_quiz,started,attempt,2394813.0,quiz_attempts,2060,36261.0,N;,c,12842.0
167231897,121697,1574697193,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167232091,138397,1574697270,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167232104,138397,1574697274,mod_quiz,started,attempt,2394816.0,quiz_attempts,2060,138397.0,N;,c,12842.0
167232347,138397,1574697372,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167232392,93327,1574697392,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167232602,65468,1574697486,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167232630,36261,1574697496,mod_quiz,submitted,attempt,2394813.0,quiz_attempts,2060,36261.0,"a:2:{s:11:""submitterid"";s:5:""36261"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167232688,36261,1574697516,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167232753,138626,1574697547,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167233152,122892,1574697732,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167233157,137077,1574697738,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167233265,119811,1574697798,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167233276,122366,1574697803,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167233427,122366,1574697880,mod_quiz,submitted,attempt,2394695.0,quiz_attempts,2060,122366.0,"a:2:{s:11:""submitterid"";s:6:""122366"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167233533,123411,1574697943,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167233545,119811,1574697947,mod_quiz,started,attempt,2394831.0,quiz_attempts,2060,119811.0,N;,c,12842.0
167233559,138397,1574697951,mod_quiz,submitted,attempt,2394816.0,quiz_attempts,2060,138397.0,"a:2:{s:11:""submitterid"";s:6:""138397"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167233581,138397,1574697962,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167233630,138397,1574697992,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167234406,137559,1574698131,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167234731,137559,1574698281,mod_quiz,submitted,attempt,2390660.0,quiz_attempts,2060,137559.0,"a:2:{s:11:""submitterid"";s:6:""137559"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167234798,138535,1574698311,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167234847,137559,1574698331,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167235022,138535,1574698391,mod_quiz,started,attempt,2394851.0,quiz_attempts,2060,138535.0,N;,c,12842.0
167235870,137395,1574698721,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167235905,137395,1574698736,mod_quiz,started,attempt,2394865.0,quiz_attempts,2060,137395.0,N;,c,12842.0
167236358,137659,1574698963,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167236380,7184,1574698976,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167236411,7184,1574698989,mod_quiz,started,attempt,2394875.0,quiz_attempts,2060,7184.0,N;,c,12842.0
167236428,138535,1574698995,mod_quiz,submitted,attempt,2394851.0,quiz_attempts,2060,138535.0,"a:2:{s:11:""submitterid"";s:6:""138535"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167236453,138535,1574699006,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167236601,136699,1574699038,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167236884,15029,1574699143,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167237014,139266,1574699183,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167237026,139266,1574699188,mod_quiz,started,attempt,2394893.0,quiz_attempts,2060,139266.0,N;,c,12842.0
167237194,136923,1574699261,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167237209,136923,1574699266,mod_quiz,started,attempt,2394896.0,quiz_attempts,2060,136923.0,N;,c,12842.0
167237758,15029,1574699443,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167237774,15029,1574699446,mod_quiz,started,attempt,2394909.0,quiz_attempts,2060,15029.0,N;,c,12842.0
167238041,7184,1574699520,mod_quiz,submitted,attempt,2394875.0,quiz_attempts,2060,7184.0,"a:2:{s:11:""submitterid"";s:4:""7184"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167238050,139266,1574699521,mod_quiz,submitted,attempt,2394893.0,quiz_attempts,2060,139266.0,"a:2:{s:11:""submitterid"";s:6:""139266"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167238077,139266,1574699529,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167238116,7184,1574699541,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167238156,7184,1574699556,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167238798,138626,1574699763,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167239023,136699,1574699838,mod_quiz,started,attempt,2394928.0,quiz_attempts,2060,136699.0,N;,c,12842.0
167239040,15029,1574699845,mod_quiz,submitted,attempt,2394909.0,quiz_attempts,2060,15029.0,"a:2:{s:11:""submitterid"";s:5:""15029"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167239076,15029,1574699851,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167239233,15029,1574699891,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167239801,122645,1574700039,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167239825,122645,1574700047,mod_quiz,started,attempt,2394943.0,quiz_attempts,2060,122645.0,N;,c,12842.0
167240249,121483,1574700181,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167240365,123231,1574700224,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167240446,136923,1574700258,mod_quiz,submitted,attempt,2394896.0,quiz_attempts,2060,136923.0,"a:2:{s:11:""submitterid"";s:6:""136923"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167240452,137508,1574700259,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167240476,136923,1574700267,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167240481,137508,1574700269,mod_quiz,started,attempt,2394957.0,quiz_attempts,2060,137508.0,N;,c,12842.0
167240505,136923,1574700284,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167240741,136878,1574700366,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167241037,137634,1574700463,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167241482,122892,1574700625,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167241587,137894,1574700664,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167241613,138098,1574700670,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167241756,138098,1574700708,mod_quiz,started,attempt,2394984.0,quiz_attempts,2060,138098.0,N;,c,12842.0
167241802,139291,1574700723,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167241817,139291,1574700726,mod_quiz,started,attempt,2394986.0,quiz_attempts,2060,139291.0,N;,c,12842.0
167241866,136699,1574700740,mod_quiz,submitted,attempt,2394928.0,quiz_attempts,2060,136699.0,"a:2:{s:11:""submitterid"";s:6:""136699"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167241884,136699,1574700744,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167242205,138121,1574700824,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167242288,138121,1574700842,mod_quiz,started,attempt,2394993.0,quiz_attempts,2060,138121.0,N;,c,12842.0
167242840,137252,1574701021,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167243426,138098,1574701198,mod_quiz,submitted,attempt,2394984.0,quiz_attempts,2060,138098.0,"a:2:{s:11:""submitterid"";s:6:""138098"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167244034,56481,1574701365,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167244112,139291,1574701387,mod_quiz,submitted,attempt,2394986.0,quiz_attempts,2060,139291.0,"a:2:{s:11:""submitterid"";s:6:""139291"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167244154,121788,1574701397,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167244206,139291,1574701411,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167244511,136740,1574701497,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167244530,136740,1574701504,mod_quiz,started,attempt,2395028.0,quiz_attempts,2060,136740.0,N;,c,12842.0
167244662,121788,1574701542,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167244889,122248,1574701622,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167245002,122248,1574701646,mod_quiz,started,attempt,2395033.0,quiz_attempts,2060,122248.0,N;,c,12842.0
167245417,121051,1574701774,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167245450,121929,1574701784,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167245455,121051,1574701785,mod_quiz,started,attempt,2395040.0,quiz_attempts,2060,121051.0,N;,c,12842.0
167245547,44064,1574701810,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167245670,44064,1574701843,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167245699,44064,1574701848,mod_quiz,started,attempt,2395046.0,quiz_attempts,2060,44064.0,N;,c,12842.0
167246213,8691,1574701989,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167246247,8691,1574701998,mod_quiz,started,attempt,2395059.0,quiz_attempts,2060,8691.0,N;,c,12842.0
167246616,103587,1574702116,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167246662,138823,1574702135,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167247030,137508,1574702253,mod_quiz,submitted,attempt,2394957.0,quiz_attempts,2060,137508.0,"a:2:{s:11:""submitterid"";s:6:""137508"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167247104,138617,1574702275,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167247107,79433,1574702276,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167247174,137659,1574702297,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167247231,137508,1574702314,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167247282,139115,1574702333,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167247608,122645,1574702420,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167247655,137659,1574702432,mod_quiz,submitted,attempt,2383873.0,quiz_attempts,2060,137659.0,"a:2:{s:11:""submitterid"";s:6:""137659"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167247851,122645,1574702474,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167247959,137070,1574702508,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167248000,137070,1574702521,mod_quiz,started,attempt,2395086.0,quiz_attempts,2060,137070.0,N;,c,12842.0
167248033,122645,1574702530,mod_quiz,submitted,attempt,2394943.0,quiz_attempts,2060,122645.0,"a:2:{s:11:""submitterid"";s:6:""122645"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167248051,136847,1574702536,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167248060,121929,1574702538,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167248065,121929,1574702541,mod_quiz,started,attempt,2395089.0,quiz_attempts,2060,121929.0,N;,c,12842.0
167248125,8691,1574702555,mod_quiz,submitted,attempt,2395059.0,quiz_attempts,2060,8691.0,"a:2:{s:11:""submitterid"";s:4:""8691"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167248163,8691,1574702562,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167248253,137829,1574702589,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167248302,136740,1574702605,mod_quiz,submitted,attempt,2395028.0,quiz_attempts,2060,136740.0,"a:2:{s:11:""submitterid"";s:6:""136740"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167248311,132953,1574702608,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167248321,87543,1574702613,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167248328,132953,1574702615,mod_quiz,started,attempt,2395096.0,quiz_attempts,2060,132953.0,N;,c,12842.0
167248460,137960,1574702651,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167248476,136740,1574702656,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167248473,87543,1574702656,mod_quiz,started,attempt,2395098.0,quiz_attempts,2060,87543.0,N;,c,12842.0
167248559,121788,1574702676,mod_quiz,submitted,attempt,2384033.0,quiz_attempts,2060,121788.0,"a:2:{s:11:""submitterid"";s:6:""121788"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167248601,121051,1574702684,mod_quiz,submitted,attempt,2395040.0,quiz_attempts,2060,121051.0,"a:2:{s:11:""submitterid"";s:6:""121051"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167248620,121051,1574702692,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167248805,125987,1574702741,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167248840,137829,1574702753,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167249019,137629,1574702812,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167249119,137629,1574702850,mod_quiz,started,attempt,2395110.0,quiz_attempts,2060,137629.0,N;,c,12842.0
167249296,132616,1574702899,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167249795,137070,1574703061,mod_quiz,submitted,attempt,2395086.0,quiz_attempts,2060,137070.0,"a:2:{s:11:""submitterid"";s:6:""137070"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167249806,138883,1574703067,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167249839,137829,1574703075,mod_quiz,submitted,attempt,2383644.0,quiz_attempts,2060,137829.0,"a:2:{s:11:""submitterid"";s:6:""137829"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167249848,138655,1574703078,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167249859,138655,1574703083,mod_quiz,started,attempt,2395118.0,quiz_attempts,2060,138655.0,N;,c,12842.0
167249880,137829,1574703089,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167250122,137395,1574703167,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167250134,137508,1574703170,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167250253,87543,1574703214,mod_quiz,submitted,attempt,2395098.0,quiz_attempts,2060,87543.0,"a:2:{s:11:""submitterid"";s:5:""87543"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167250279,87543,1574703222,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167250437,137508,1574703271,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167250537,132953,1574703286,mod_quiz,submitted,attempt,2395096.0,quiz_attempts,2060,132953.0,"a:2:{s:11:""submitterid"";s:6:""132953"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167250544,137508,1574703288,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167250810,91618,1574703366,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167251042,89783,1574703449,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167251109,89783,1574703470,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167251115,119811,1574703472,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167251298,89783,1574703531,mod_quiz,started,attempt,2395145.0,quiz_attempts,2060,89783.0,N;,c,12842.0
167251485,119811,1574703586,mod_quiz,submitted,attempt,2394831.0,quiz_attempts,2060,119811.0,"a:2:{s:11:""submitterid"";s:6:""119811"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167251577,119811,1574703613,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167252280,121929,1574703851,mod_quiz,submitted,attempt,2395089.0,quiz_attempts,2060,121929.0,"a:2:{s:11:""submitterid"";s:6:""121929"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167252311,121929,1574703861,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167252520,123411,1574703929,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167252557,123411,1574703940,mod_quiz,started,attempt,2395165.0,quiz_attempts,2060,123411.0,N;,c,12842.0
167253417,50421,1574704212,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167253452,137066,1574704222,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167253473,123501,1574704229,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167253500,123501,1574704240,mod_quiz,started,attempt,2395180.0,quiz_attempts,2060,123501.0,N;,c,12842.0
167253529,33987,1574704246,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167253561,138395,1574704255,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167253563,138395,1574704256,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167253815,136846,1574704348,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167253837,136846,1574704357,mod_quiz,started,attempt,2395187.0,quiz_attempts,2060,136846.0,N;,c,12842.0
167253871,89783,1574704365,mod_quiz,submitted,attempt,2395145.0,quiz_attempts,2060,89783.0,"a:2:{s:11:""submitterid"";s:5:""89783"";s:6:""quizid"";s:5:""12842"";}",u,12842.0
167253933,89783,1574704389,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167254071,137338,1574704431,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167254096,122248,1574704438,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167254098,122248,1574704439,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167254458,137960,1574704556,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167254720,29532,1574704644,mod_quiz,viewed,course_module,12842.0,quiz,2060,,N;,r,12842.0
167254728,29532,1574704646,mod_quiz,started,attempt,2395206.0,quiz_attempts,2060,29532.0,N;,c,12842.0
