sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
5;resource_vis>forum_vis>assignment_vis>assignment_vis>assignment_try;186;632823;417170.01075268816;372;186;186;1.45 (+- 0.50);1.5;1.5;2
5;resource_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis;167;632823;437232.07784431137;334;167;167;1.43 (+- 0.50);1.5;1.5;2
5;resource_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;347;633918;398151.08069164265;2286;347;347;1.44 (+- 0.47);1.5;1.5;2
5;resource_vis>forum_vis>assignment_vis>forum_vis>assignment_vis;206;632743;421468.0145631068;412;206;206;1.45 (+- 0.48);1.5;1.5;2
5;resource_vis>forum_vis>assignment_vis>forum_vis>assignment_sub;209;632743;419528.1387559809;415;209;209;1.44 (+- 0.49);1.5;1.5;2
5;resource_vis>forum_vis>assignment_try>assignment_vis>assignment_sub;238;633918;392114.0210084034;475;238;238;1.43 (+- 0.44);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>forum_vis>assignment_vis;220;632743;402806.35;814;220;220;1.45 (+- 0.48);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>forum_vis>assignment_sub;220;632743;402806.35;814;220;220;1.45 (+- 0.48);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>forum_vis>assignment_try;187;632738;402189.5828877005;748;187;187;1.46 (+- 0.49);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;342;632823;387429.22807017545;2716;342;342;1.45 (+- 0.48);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>assignment_vis>assignment_try;287;632823;384750.8257839721;1634;287;287;1.47 (+- 0.48);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>assignment_vis>assignment_vis;185;632823;424582.2918918919;370;185;185;1.47 (+- 0.48);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>resource_vis>assignment_vis;180;632823;427633.4111111111;360;180;180;1.46 (+- 0.50);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>resource_vis>assignment_sub;183;632823;426715.3333333333;363;183;183;1.45 (+- 0.51);1.5;1.5;2
5;resource_vis>forum_vis>forum_vis>assignment_try>assignment_sub;288;632823;385227.53472222225;1635;288;288;1.47 (+- 0.48);1.5;1.5;2
5;resource_vis>forum_vis>forum_participation>forum_vis>assignment_vis;188;632823;381652.75;718;188;188;1.46 (+- 0.46);1.5;1.5;2
5;resource_vis>forum_vis>forum_participation>forum_vis>assignment_sub;188;632823;381652.75;718;188;188;1.46 (+- 0.46);1.5;1.5;2
5;resource_vis>forum_vis>forum_participation>forum_vis>assignment_try;171;632823;382551.8187134503;684;171;171;1.47 (+- 0.47);1.5;1.5;2
5;resource_vis>forum_vis>forum_participation>assignment_vis>assignment_sub;200;633086;385508.41;740;200;200;1.47 (+- 0.46);1.5;1.5;2
5;resource_vis>forum_vis>forum_participation>assignment_vis>assignment_try;181;633086;388323.1215469613;704;181;181;1.47 (+- 0.46);1.5;1.5;2
5;resource_vis>forum_vis>forum_participation>assignment_try>assignment_sub;181;633086;388323.1215469613;704;181;181;1.47 (+- 0.46);1.5;1.5;2
5;resource_vis>forum_participation>forum_vis>assignment_vis>assignment_sub;188;632823;381652.75;718;188;188;1.46 (+- 0.46);1.5;1.5;2
5;resource_vis>forum_participation>forum_vis>assignment_vis>assignment_try;171;632823;382551.8187134503;684;171;171;1.47 (+- 0.47);1.5;1.5;2
5;resource_vis>forum_participation>forum_vis>assignment_try>assignment_sub;171;632823;382551.8187134503;684;171;171;1.47 (+- 0.47);1.5;1.5;2
5;resource_vis>forum_participation>assignment_vis>assignment_try>assignment_sub;181;633086;388323.1215469613;704;181;181;1.47 (+- 0.46);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;742;633832;328109.83557951485;2895;742;742;1.40 (+- 0.52);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_try>assignment_vis;358;633768;350074.14245810057;716;358;358;1.42 (+- 0.51);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_try;232;633747;385727.5603448276;464;232;232;1.39 (+- 0.55);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_vis;212;633768;422814.21698113205;424;212;212;1.39 (+- 0.53);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;503;633768;359710.18687872763;2629;503;503;1.41 (+- 0.51);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>resource_vis>assignment_vis;289;633768;408948.8858131488;578;289;289;1.35 (+- 0.53);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>resource_vis>assignment_sub;305;633768;402565.9016393443;762;305;305;1.35 (+- 0.53);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>forum_vis>assignment_vis;188;633309;413267.52659574465;376;188;188;1.42 (+- 0.52);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_vis>forum_vis>assignment_sub;190;633309;413434.84210526315;378;190;190;1.42 (+- 0.53);1.5;1.5;2
5;assignment_vis>resource_vis>assignment_try>assignment_vis>assignment_sub;366;633768;344694.87978142075;724;366;366;1.42 (+- 0.50);1.5;1.5;2
5;assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_try;199;633747;427778.743718593;398;199;199;1.34 (+- 0.56);1.5;1.5;2
5;assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_sub;340;633768;399781.7323529412;1207;340;340;1.36 (+- 0.53);1.5;1.5;2
5;assignment_vis>resource_vis>resource_vis>assignment_try>assignment_sub;203;633747;424224.2118226601;402;203;203;1.34 (+- 0.56);1.5;1.5;2
5;assignment_vis>resource_vis>forum_vis>assignment_vis>assignment_sub;323;633309;381585.1547987616;1320;323;323;1.41 (+- 0.50);1.5;1.5;2
5;assignment_vis>resource_vis>forum_vis>assignment_vis>assignment_try;233;632823;392184.678111588;466;233;233;1.43 (+- 0.49);1.5;1.5;2
5;assignment_vis>resource_vis>forum_vis>assignment_vis>assignment_vis;185;632823;403951.75675675675;370;185;185;1.43 (+- 0.48);1.5;1.5;2
5;assignment_vis>resource_vis>forum_vis>resource_vis>assignment_vis;190;632929;405234.2105263158;380;190;190;1.41 (+- 0.52);1.5;1.5;2
5;assignment_vis>resource_vis>forum_vis>resource_vis>assignment_sub;192;632929;404347.875;382;192;192;1.40 (+- 0.52);1.5;1.5;2
5;assignment_vis>resource_vis>forum_vis>assignment_try>assignment_sub;234;632823;390512.405982906;467;234;234;1.43 (+- 0.49);1.5;1.5;2
5;assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis;177;633843;443860.5141242938;354;177;177;1.35 (+- 0.55);1.5;1.5;2
5;assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;455;633843;360140.36043956043;1786;455;455;1.40 (+- 0.52);1.5;1.5;2
5;assignment_vis>assignment_vis>assignment_try>resource_vis>assignment_vis;194;633768;427006.95360824745;388;194;194;1.31 (+- 0.54);1.5;1.5;2
5;assignment_vis>assignment_vis>assignment_try>resource_vis>assignment_sub;213;633768;422064.28169014084;407;213;213;1.30 (+- 0.54);1.5;1.5;2
5;assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;343;633822;393396.51311953354;1206;343;343;1.36 (+- 0.53);1.5;1.5;2
5;assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;308;633843;425659.77597402595;1498;308;308;1.37 (+- 0.52);1.5;1.5;2
5;assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis;201;633768;454772.9552238806;402;201;201;1.35 (+- 0.52);1.5;1.5;2
5;assignment_vis>assignment_vis>assignment_vis>resource_vis>assignment_sub;216;633768;453565.56944444444;417;216;216;1.34 (+- 0.52);1.5;1.5;2
5;assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_try;228;633747;457064.75;456;228;228;1.32 (+- 0.55);1.5;1.5;2
5;assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis;196;633768;451603.19897959183;392;196;196;1.36 (+- 0.53);1.5;1.5;2
5;assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;428;633768;404484.3878504673;2262;428;428;1.34 (+- 0.51);1.5;1.5;2
5;assignment_vis>assignment_vis>resource_vis>assignment_try>assignment_sub;235;633747;451638.5659574468;463;235;235;1.32 (+- 0.54);1.5;1.5;2
5;assignment_vis>assignment_vis>forum_vis>assignment_vis>assignment_sub;261;633761;408782.11877394636;819;261;261;1.39 (+- 0.51);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_sub>assignment_vis>assignment_try;248;633747;341687.8306451613;840;248;248;1.30 (+- 0.55);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_sub>assignment_vis>assignment_sub;262;633747;344281.14122137404;867;262;262;1.30 (+- 0.54);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_sub>assignment_try>assignment_sub;248;633747;341687.8306451613;840;248;248;1.30 (+- 0.55);1.5;1.5;2
5;assignment_vis>assignment_try>resource_vis>assignment_vis>assignment_sub;508;633852;355458.1535433071;1881;508;508;1.35 (+- 0.52);1.5;1.5;2
5;assignment_vis>assignment_try>resource_vis>assignment_vis>assignment_try;197;633747;446998.78680203046;394;197;197;1.30 (+- 0.57);1.5;1.5;2
5;assignment_vis>assignment_try>resource_vis>assignment_vis>assignment_vis;214;633768;425905.6448598131;428;214;214;1.37 (+- 0.51);1.5;1.5;2
5;assignment_vis>assignment_try>resource_vis>assignment_try>assignment_sub;199;633747;444307.8743718593;396;199;199;1.31 (+- 0.57);1.5;1.5;2
5;assignment_vis>assignment_try>resource_vis>resource_vis>assignment_sub;177;633768;433171.2824858757;177;177;177;1.33 (+- 0.54);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_vis>assignment_try>assignment_vis;206;633822;417965.97572815535;412;206;206;1.35 (+- 0.54);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_vis>assignment_try>assignment_sub;405;633822;359173.7012345679;1674;405;405;1.32 (+- 0.55);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_sub;408;633843;386341.75;2325;408;408;1.36 (+- 0.50);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_try;188;633822;436578.6914893617;376;188;188;1.31 (+- 0.54);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_vis;210;633822;459472.27142857143;420;210;210;1.35 (+- 0.53);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_vis>resource_vis>assignment_vis;292;633768;423206.4794520548;944;292;292;1.33 (+- 0.50);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_vis>resource_vis>assignment_sub;313;633768;416311.53674121405;980;313;313;1.33 (+- 0.50);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_vis>forum_vis>assignment_vis;186;633761;422861.6182795699;372;186;186;1.33 (+- 0.52);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_vis>forum_vis>assignment_sub;186;633761;422861.6182795699;372;186;186;1.33 (+- 0.52);1.5;1.5;2
5;assignment_vis>assignment_try>assignment_try>assignment_vis>assignment_sub;206;633822;417965.97572815535;412;206;206;1.35 (+- 0.54);1.5;1.5;2
5;assignment_vis>assignment_try>forum_vis>assignment_vis>assignment_sub;243;633761;401809.83950617287;602;243;243;1.35 (+- 0.52);1.5;1.5;2
5;assignment_vis>assignment_sub>assignment_vis>assignment_try>assignment_sub;248;633747;341687.8306451613;857;248;248;1.30 (+- 0.55);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;247;632823;404894.1255060729;609;247;247;1.40 (+- 0.50);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_try;181;632823;418606.08839779004;362;181;181;1.42 (+- 0.50);1.5;1.5;2
5;assignment_vis>forum_vis>forum_vis>assignment_try>assignment_sub;182;632823;419174.42307692306;363;182;182;1.42 (+- 0.50);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>assignment_try>assignment_vis;168;633655;395267.3214285714;336;168;168;1.40 (+- 0.51);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;356;633655;379126.15168539324;1547;356;356;1.39 (+- 0.51);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>resource_vis>assignment_sub;171;632823;425981.2456140351;171;171;171;1.31 (+- 0.54);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;264;633655;405915.9431818182;805;264;264;1.38 (+- 0.51);1.5;1.5;2
5;assignment_vis>forum_vis>resource_vis>assignment_vis>assignment_try;201;632823;414843.2885572139;402;201;201;1.38 (+- 0.53);1.5;1.5;2
5;assignment_vis>forum_vis>resource_vis>assignment_vis>assignment_sub;286;633569;394490.1188811189;869;286;286;1.37 (+- 0.52);1.5;1.5;2
5;assignment_vis>forum_vis>resource_vis>assignment_try>assignment_sub;204;632823;411587.8333333333;405;204;204;1.38 (+- 0.53);1.5;1.5;2
5;assignment_vis>forum_vis>assignment_try>assignment_vis>assignment_sub;169;633655;392947.37278106506;337;169;169;1.40 (+- 0.51);1.5;1.5;2
5;assignment_try>assignment_sub>assignment_vis>assignment_try>assignment_sub;248;633747;341687.8306451613;844;248;248;1.30 (+- 0.55);1.5;1.5;2
5;assignment_try>resource_vis>assignment_vis>assignment_try>assignment_sub;197;633747;446998.78680203046;394;197;197;1.30 (+- 0.57);1.5;1.5;2
5;assignment_try>resource_vis>assignment_vis>assignment_vis>assignment_sub;214;633768;425905.6448598131;428;214;214;1.37 (+- 0.51);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_try>assignment_vis>assignment_sub;206;633822;417965.97572815535;412;206;206;1.35 (+- 0.54);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_vis>assignment_try>assignment_sub;188;633822;436578.6914893617;376;188;188;1.31 (+- 0.54);1.5;1.5;2
5;assignment_try>assignment_vis>assignment_vis>assignment_vis>assignment_sub;210;633822;459472.27142857143;420;210;210;1.35 (+- 0.53);1.5;1.5;2
5;assignment_try>assignment_vis>resource_vis>assignment_vis>assignment_sub;292;633768;423206.4794520548;945;292;292;1.33 (+- 0.50);1.5;1.5;2
5;assignment_try>assignment_vis>forum_vis>assignment_vis>assignment_sub;186;633761;422861.6182795699;372;186;186;1.33 (+- 0.52);1.5;1.5;2
5;forum_vis>resource_vis>assignment_vis>assignment_try>assignment_vis;198;633086;390493.51515151514;396;198;198;1.44 (+- 0.47);1.5;1.5;2
5;forum_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;424;633093;352360.87264150946;1898;424;424;1.43 (+- 0.50);1.5;1.5;2
5;forum_vis>resource_vis>assignment_vis>resource_vis>assignment_vis;169;632823;420805.9704142012;338;169;169;1.43 (+- 0.51);1.5;1.5;2
5;forum_vis>resource_vis>assignment_vis>resource_vis>assignment_sub;177;632823;420221.8587570622;346;177;177;1.41 (+- 0.53);1.5;1.5;2
5;forum_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;279;633086;397261.22580645164;1027;279;279;1.44 (+- 0.48);1.5;1.5;2
5;forum_vis>resource_vis>assignment_try>assignment_vis>assignment_sub;199;633086;389049.96482412063;397;199;199;1.44 (+- 0.47);1.5;1.5;2
5;forum_vis>resource_vis>resource_vis>assignment_vis>assignment_sub;221;632823;411437.23076923075;569;221;221;1.45 (+- 0.50);1.5;1.5;2
5;forum_vis>resource_vis>forum_vis>forum_vis>assignment_vis;177;632743;414520.07909604517;354;177;177;1.48 (+- 0.46);1.5;1.5;2
5;forum_vis>resource_vis>forum_vis>forum_vis>assignment_sub;177;632743;414520.07909604517;354;177;177;1.48 (+- 0.46);1.5;1.5;2
5;forum_vis>resource_vis>forum_vis>assignment_vis>assignment_sub;287;633086;390474.59581881535;1445;287;287;1.47 (+- 0.47);1.5;1.5;2
5;forum_vis>resource_vis>forum_vis>assignment_vis>assignment_try;232;633086;389825.9784482759;808;232;232;1.49 (+- 0.46);1.5;1.5;2
5;forum_vis>resource_vis>forum_vis>assignment_vis>assignment_vis;178;633086;417498.7078651685;356;178;178;1.50 (+- 0.44);1.5;1.5;2
5;forum_vis>resource_vis>forum_vis>resource_vis>assignment_vis;179;632738;419265.2625698324;358;179;179;1.47 (+- 0.49);1.5;1.5;2
5;forum_vis>resource_vis>forum_vis>resource_vis>assignment_sub;180;632738;418804.2444444444;359;180;180;1.46 (+- 0.50);1.5;1.5;2
5;forum_vis>resource_vis>forum_vis>assignment_try>assignment_sub;232;633086;389825.9784482759;808;232;232;1.49 (+- 0.46);1.5;1.5;2
5;forum_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;305;633918;367153.3049180328;908;305;305;1.41 (+- 0.48);1.5;1.5;2
5;forum_vis>assignment_vis>resource_vis>assignment_vis>assignment_try;177;632823;397587.30508474575;354;177;177;1.43 (+- 0.53);1.5;1.5;2
5;forum_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;262;632823;382664.7061068702;812;262;262;1.40 (+- 0.52);1.5;1.5;2
5;forum_vis>assignment_vis>resource_vis>assignment_try>assignment_sub;181;632823;397170.59116022097;358;181;181;1.42 (+- 0.53);1.5;1.5;2
5;forum_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;250;633536;384213.384;788;250;250;1.40 (+- 0.51);1.5;1.5;2
5;forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;213;633536;405671.5117370892;380;213;213;1.40 (+- 0.51);1.5;1.5;2
5;forum_vis>assignment_vis>forum_vis>assignment_vis>assignment_sub;247;633536;407205.91093117406;628;247;247;1.42 (+- 0.48);1.5;1.5;2
5;forum_vis>assignment_vis>forum_vis>assignment_vis>assignment_try;175;633384;414443.1828571429;350;175;175;1.45 (+- 0.49);1.5;1.5;2
5;forum_vis>assignment_vis>forum_vis>assignment_try>assignment_sub;176;633384;415054.54545454547;351;176;176;1.45 (+- 0.48);1.5;1.5;2
5;forum_vis>forum_vis>forum_participation>forum_vis>assignment_vis;173;632738;366006.0462427746;346;173;173;1.45 (+- 0.46);1.5;1.5;2
5;forum_vis>forum_vis>forum_participation>forum_vis>assignment_sub;173;632738;366006.0462427746;346;173;173;1.45 (+- 0.46);1.5;1.5;2
5;forum_vis>forum_vis>forum_participation>assignment_vis>assignment_sub;183;633732;363051.47540983604;356;183;183;1.45 (+- 0.46);1.5;1.5;2
5;forum_vis>forum_vis>forum_vis>forum_vis>assignment_vis;181;632743;405485.59116022097;362;181;181;1.45 (+- 0.47);1.5;1.5;2
5;forum_vis>forum_vis>forum_vis>forum_vis>assignment_sub;181;632743;405485.59116022097;362;181;181;1.45 (+- 0.47);1.5;1.5;2
5;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;276;633389;375411.7463768116;1455;276;276;1.43 (+- 0.48);1.5;1.5;2
5;forum_vis>forum_vis>forum_vis>assignment_vis>assignment_try;241;633384;372725.34854771785;856;241;241;1.45 (+- 0.49);1.5;1.5;2
5;forum_vis>forum_vis>forum_vis>assignment_try>assignment_sub;241;633384;372725.34854771785;856;241;241;1.45 (+- 0.49);1.5;1.5;2
5;forum_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;352;633732;364955.5397727273;2386;352;352;1.45 (+- 0.47);1.5;1.5;2
5;forum_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;245;633732;395247.7510204082;608;245;245;1.45 (+- 0.47);1.5;1.5;2
5;forum_vis>forum_vis>resource_vis>assignment_vis>assignment_try;193;632059;388914.28497409326;386;193;193;1.47 (+- 0.49);1.5;1.5;2
5;forum_vis>forum_vis>resource_vis>assignment_vis>assignment_sub;249;632823;384012.5542168675;801;249;249;1.44 (+- 0.49);1.5;1.5;2
5;forum_vis>forum_vis>resource_vis>assignment_try>assignment_sub;194;632059;387441.6701030928;387;194;194;1.47 (+- 0.49);1.5;1.5;2
5;forum_vis>forum_participation>forum_vis>assignment_vis>assignment_sub;214;633469;356819.9953271028;941;214;214;1.45 (+- 0.46);1.5;1.5;2
5;forum_vis>forum_participation>forum_vis>assignment_vis>assignment_try;195;633469;359028.5282051282;732;195;195;1.46 (+- 0.47);1.5;1.5;2
5;forum_vis>forum_participation>forum_vis>assignment_try>assignment_sub;195;633469;359028.5282051282;732;195;195;1.46 (+- 0.47);1.5;1.5;2
5;forum_vis>forum_participation>assignment_vis>assignment_try>assignment_sub;206;633732;363505.1941747573;753;206;206;1.46 (+- 0.46);1.5;1.5;2
5;forum_participation>forum_vis>assignment_vis>assignment_try>assignment_sub;195;633469;359028.5282051282;732;195;195;1.46 (+- 0.47);1.5;1.5;2
6;resource_vis>assignment_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;328;633747;407720.6341463415;328;328;328;1.38 (+- 0.54);1.5;1.5;2
6;resource_vis>assignment_vis>resource_vis>assignment_vis>resource_vis>assignment_sub;168;633768;460860.3154761905;168;168;168;1.37 (+- 0.56);1.5;1.5;2
6;resource_vis>assignment_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;252;633768;420474.64285714284;252;252;252;1.40 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_vis>resource_vis>resource_vis>assignment_vis>assignment_sub;189;633768;463327.5978835979;189;189;189;1.38 (+- 0.54);1.5;1.5;2
6;resource_vis>assignment_vis>resource_vis>forum_vis>assignment_vis>assignment_sub;201;633123;422820.65174129355;201;201;201;1.42 (+- 0.50);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;228;633822;404451.8640350877;228;228;228;1.39 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;215;633822;437111.9441860465;215;215;215;1.38 (+- 0.54);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;194;633822;464007.5051546392;194;194;194;1.41 (+- 0.50);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;254;633768;458419.75196850393;434;254;254;1.34 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_vis>forum_vis>assignment_vis>assignment_sub;184;633575;445556.2554347826;184;184;184;1.37 (+- 0.52);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_try>assignment_sub>assignment_vis>assignment_try;172;633747;367692.47093023255;344;172;172;1.34 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_try>assignment_sub>assignment_vis>assignment_sub;185;633747;368897.67027027026;357;185;185;1.33 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_try>assignment_sub>assignment_try>assignment_sub;172;633747;367692.47093023255;344;172;172;1.34 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_try>resource_vis>assignment_vis>assignment_sub;296;633768;402638.41891891893;476;296;296;1.34 (+- 0.52);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_try>assignment_vis>assignment_try>assignment_sub;258;633822;382967.9418604651;430;258;258;1.37 (+- 0.54);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_try>assignment_vis>assignment_vis>assignment_sub;264;633843;411203.82954545453;444;264;264;1.37 (+- 0.52);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_try>assignment_vis>resource_vis>assignment_vis;180;633768;462871.0444444445;360;180;180;1.33 (+- 0.51);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_try>assignment_vis>resource_vis>assignment_sub;195;633768;453572.0564102564;375;195;195;1.34 (+- 0.51);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_try>forum_vis>assignment_vis>assignment_sub;173;633575;431174.0520231214;173;173;173;1.36 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_vis>assignment_sub>assignment_vis>assignment_try>assignment_sub;189;633747;366839.41798941797;361;189;189;1.34 (+- 0.54);1.5;1.5;2
6;resource_vis>assignment_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;181;632743;438996.67955801106;181;181;181;1.41 (+- 0.49);1.5;1.5;2
6;resource_vis>assignment_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;233;633570;414968.0815450644;233;233;233;1.42 (+- 0.51);1.5;1.5;2
6;resource_vis>assignment_vis>forum_vis>assignment_vis>assignment_vis>assignment_sub;188;633575;446565.5159574468;188;188;188;1.41 (+- 0.51);1.5;1.5;2
6;resource_vis>assignment_vis>forum_vis>resource_vis>assignment_vis>assignment_sub;192;632929;439916.3229166667;192;192;192;1.41 (+- 0.50);1.5;1.5;2
6;resource_vis>resource_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;206;633580;391278.1990291262;206;206;206;1.39 (+- 0.51);1.5;1.5;2
6;resource_vis>resource_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;194;633768;441732.9639175258;194;194;194;1.38 (+- 0.54);1.5;1.5;2
6;resource_vis>resource_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;201;632108;405464.10945273633;373;201;201;1.47 (+- 0.49);1.5;1.5;2
6;resource_vis>assignment_try>assignment_sub>assignment_vis>assignment_try>assignment_sub;176;633747;361948.35795454547;348;176;176;1.34 (+- 0.53);1.5;1.5;2
6;resource_vis>assignment_try>assignment_vis>resource_vis>assignment_vis>assignment_sub;181;633768;462833.24861878454;361;181;181;1.33 (+- 0.51);1.5;1.5;2
6;resource_vis>forum_vis>resource_vis>assignment_vis>assignment_try>assignment_sub;301;632315;379706.5049833887;473;301;301;1.45 (+- 0.49);1.5;1.5;2
6;resource_vis>forum_vis>resource_vis>assignment_vis>assignment_vis>assignment_sub;203;632823;411807.5320197044;203;203;203;1.45 (+- 0.47);1.5;1.5;2
6;resource_vis>forum_vis>resource_vis>forum_vis>assignment_vis>assignment_sub;220;632743;407496.54545454547;392;220;220;1.48 (+- 0.48);1.5;1.5;2
6;resource_vis>forum_vis>resource_vis>forum_vis>assignment_vis>assignment_try;172;631974;401154.75;344;172;172;1.50 (+- 0.48);1.5;1.5;2
6;resource_vis>forum_vis>resource_vis>forum_vis>assignment_try>assignment_sub;172;631974;401154.75;344;172;172;1.50 (+- 0.48);1.5;1.5;2
6;resource_vis>forum_vis>assignment_vis>assignment_try>assignment_vis>assignment_sub;237;633918;393755.0253164557;237;237;237;1.44 (+- 0.44);1.5;1.5;2
6;resource_vis>forum_vis>assignment_vis>resource_vis>assignment_vis>assignment_sub;204;632823;413928.75980392157;204;204;204;1.43 (+- 0.50);1.5;1.5;2
6;resource_vis>forum_vis>assignment_vis>assignment_vis>assignment_try>assignment_sub;186;632823;417170.01075268816;186;186;186;1.45 (+- 0.50);1.5;1.5;2
6;resource_vis>forum_vis>assignment_vis>assignment_vis>assignment_vis>assignment_sub;167;632823;437232.07784431137;167;167;167;1.43 (+- 0.50);1.5;1.5;2
6;resource_vis>forum_vis>assignment_vis>forum_vis>assignment_vis>assignment_sub;206;632743;421468.0145631068;206;206;206;1.45 (+- 0.48);1.5;1.5;2
6;resource_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_sub;220;632743;402806.35;407;220;220;1.45 (+- 0.48);1.5;1.5;2
6;resource_vis>forum_vis>forum_vis>forum_vis>assignment_vis>assignment_try;187;632738;402189.5828877005;374;187;187;1.46 (+- 0.49);1.5;1.5;2
6;resource_vis>forum_vis>forum_vis>forum_vis>assignment_try>assignment_sub;187;632738;402189.5828877005;374;187;187;1.46 (+- 0.49);1.5;1.5;2
6;resource_vis>forum_vis>forum_vis>assignment_vis>assignment_try>assignment_sub;287;632823;384750.8257839721;817;287;287;1.47 (+- 0.48);1.5;1.5;2
