sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
3;resource_vis>forum_vis>assignment_sub;620;633918;353882.45967741933;18419;620;620;1.428225806451613;0.4874118923521412;1.5;1.5;2
3;resource_vis>forum_vis_SOME>forum_vis;334;632920;377831.1407185629;9206;334;334;1.4835329341317365;0.44908793502671635;1.5;1.5;2
3;resource_vis>forum_vis_SOME>forum_vis_SOME;268;632920;393480.6529850746;4474;268;268;1.492537313432836;0.4412489705746686;1.5;1.5;2
3;resource_vis>forum_vis_SOME>assignment_sub;334;632920;377831.1407185629;6619;334;334;1.4835329341317365;0.44908793502671635;1.5;1.5;2
3;resource_vis>forum_vis_SOME>resource_vis;182;632920;407181.5494505495;1092;182;182;1.489010989010989;0.44892764787629835;1.5;1.5;2
3;resource_vis>forum_participation>forum_vis;188;633077;387173.30319148937;1118;188;188;1.4654255319148937;0.4626433349648691;1.5;1.5;2
3;resource_vis>forum_participation>assignment_sub;200;633077;385508.14;1155;200;200;1.465;0.4580656291439198;1.5;1.5;2
3;assignment_vis>resource_vis>assignment_sub;878;633832;326299.8621867882;9470;878;878;1.39749430523918;0.5085074269607675;1.5;1.5;2
3;assignment_vis>resource_vis>assignment_try;304;633768;357856.5361842105;956;304;304;1.40625;0.501081750607702;1.5;1.5;2
3;assignment_vis>resource_vis>assignment_vis;416;633832;379588.0721153846;3146;416;416;1.3713942307692308;0.5295362630133595;1.5;1.5;2
3;assignment_vis>resource_vis>resource_vis;508;633832;354229.89763779525;5622;508;508;1.3641732283464567;0.5172144187303892;1.5;1.5;2
3;assignment_vis>resource_vis>forum_vis;290;633184;388595.64137931034;2474;290;290;1.4258620689655173;0.5014029952125948;1.5;1.5;2
3;assignment_vis>assignment_try>assignment_sub;483;633843;356889.0103519669;1911;483;483;1.3799171842650104;0.5223931459508763;1.5;1.5;2
3;assignment_vis>assignment_try>resource_vis;233;633768;396938.4721030043;466;233;233;1.3283261802575108;0.5359210859718304;1.5;1.5;2
3;assignment_vis>assignment_try>assignment_vis;218;633843;406506.6788990826;436;218;218;1.3394495412844036;0.5209028582804721;1.5;1.5;2
3;assignment_vis>assignment_vis>assignment_vis;351;633907;423171.38746438746;2782;351;351;1.3376068376068375;0.5324970549713055;1.5;1.5;2
3;assignment_vis>assignment_vis>resource_vis;454;633832;397271.2224669604;3550;454;454;1.3601321585903083;0.5111740200193977;1.5;1.5;2
3;assignment_vis>assignment_vis>assignment_try;238;633822;394728.2268907563;476;238;238;1.346638655462185;0.5421177061080201;1.5;1.5;2
3;assignment_vis>assignment_vis>assignment_sub;718;633934;367522.3997214485;7592;718;718;1.3523676880222841;0.5259659042175541;1.5;1.5;2
3;assignment_vis>assignment_vis>forum_vis;258;633722;406985.7131782946;1256;258;258;1.3662790697674418;0.5092018164838136;1.5;1.5;2
3;assignment_vis>forum_vis_SOME>forum_vis;207;633575;407293.99033816427;828;207;207;1.4734299516908214;0.45209257114550017;1.5;1.5;2
3;assignment_vis>forum_vis_SOME>assignment_sub;207;633575;407293.99033816427;621;207;207;1.4734299516908214;0.45209257114550017;1.5;1.5;2
3;assignment_vis>forum_vis>forum_vis;321;633575;395676.9563862928;3860;321;321;1.4174454828660437;0.4859343618739513;1.5;1.5;2
3;assignment_vis>forum_vis>assignment_sub;431;633761;374137.6821345708;5953;431;431;1.3863109048723898;0.5056178222562302;1.5;1.5;2
3;assignment_vis>forum_vis>assignment_vis;232;633761;426014.5905172414;798;232;232;1.353448275862069;0.5264322511605359;1.5;1.5;2
3;assignment_vis>forum_vis>resource_vis;265;633569;402220.8754716981;1956;265;265;1.3754716981132076;0.520018086944098;1.5;1.5;2
3;assignment_vis>resource_vis_SOME>resource_vis;187;633002;365475.9946524064;748;187;187;1.286096256684492;0.5629408679358462;1.5;1.5;2
3;assignment_vis>resource_vis_SOME>assignment_sub;187;633002;365475.9946524064;561;187;187;1.286096256684492;0.5629408679358462;1.5;1.5;2
3;assignment_sub>assignment_vis>assignment_sub;225;633747;362303.91555555555;410;225;225;1.3;0.5669467095138409;1.5;1.5;2
3;assignment_try>resource_vis>assignment_sub;513;633852;326730.8050682261;1995;513;513;1.3508771929824561;0.521682421921714;1.5;1.5;2
3;assignment_try>resource_vis>assignment_vis;267;633768;381692.2284644195;534;267;267;1.3670411985018727;0.529327714297457;1.5;1.5;2
3;assignment_try>resource_vis>resource_vis;281;633768;372097.256227758;562;281;281;1.3078291814946619;0.5349324917378151;1.5;1.5;2
3;assignment_try>assignment_try>assignment_sub;181;633822;432444.2209944751;181;181;181;1.3480662983425415;0.5274246823766503;1.5;1.5;2
3;assignment_try>assignment_vis>assignment_sub;440;633918;356825.1204545455;1884;440;440;1.35;0.515367485050158;1.5;1.5;2
3;assignment_try>assignment_vis>assignment_vis;262;633918;410595.03435114503;860;262;262;1.333969465648855;0.5216672055952751;1.5;1.5;2
3;assignment_try>assignment_vis>resource_vis;242;633768;406524.85537190083;484;242;242;1.3202479338842976;0.5028168996158362;1.5;1.5;2
3;assignment_try>forum_vis>assignment_sub;214;633761;396300.21495327103;214;214;214;1.3364485981308412;0.5253020634918767;1.5;1.5;2
3;assignment_vis_SOME>assignment_vis>assignment_vis;185;633822;418038.5027027027;370;185;185;1.2837837837837838;0.540990191943517;1.5;1.5;2
3;assignment_vis_SOME>assignment_vis>assignment_sub;185;633822;418038.5027027027;370;185;185;1.2837837837837838;0.540990191943517;1.5;1.5;2
3;forum_vis>resource_vis>assignment_try;190;633077;386545.3947368421;380;190;190;1.4210526315789473;0.4842262658926504;1.5;1.5;2
3;forum_vis>resource_vis>resource_vis;352;633726;381350.4119318182;5316;352;352;1.4176136363636365;0.5038619951205986;1.5;1.5;2
3;forum_vis>resource_vis>assignment_vis;264;633077;389563.54924242425;1662;264;264;1.4261363636363635;0.5207104648250903;1.5;1.5;2
3;forum_vis>resource_vis>forum_vis_SOME;175;632729;417366.68;1050;175;175;1.5457142857142858;0.4126887287820095;1.5;1.5;2
3;forum_vis>resource_vis>forum_vis;290;633077;387640.4379310345;5198;290;290;1.4586206896551723;0.4797038023392784;1.5;1.5;2
3;forum_vis>resource_vis>assignment_sub;517;633726;345973.5918762089;10728;517;517;1.4226305609284333;0.49592373764556147;1.5;1.5;2
3;forum_vis>assignment_try>assignment_sub;294;633918;361591.6666666667;1096;294;294;1.4098639455782314;0.4812575767155817;1.5;1.5;2
3;forum_vis>assignment_vis>forum_vis;227;633536;409097.2202643172;1546;227;227;1.4096916299559472;0.4860836739857379;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_sub;402;633918;380141.8134328358;5439;402;402;1.3843283582089552;0.5113945255279344;1.5;1.5;2
3;forum_vis>assignment_vis>assignment_vis;230;633918;417347.5565217391;1182;230;230;1.3543478260869566;0.5423974443699093;1.5;1.5;2
3;forum_vis>assignment_vis>resource_vis;237;632814;393701.417721519;1196;237;237;1.40084388185654;0.5244845380071715;1.5;1.5;2
3;forum_vis>forum_vis_SOME>forum_vis;253;633389;385068.8181818182;7752;253;253;1.4802371541501975;0.4337049037476129;1.5;1.5;2
3;forum_vis>forum_vis_SOME>forum_vis_SOME;196;632574;405709.443877551;2226;196;196;1.4872448979591837;0.4309685707197158;1.5;1.5;2
3;forum_vis>forum_vis_SOME>assignment_sub;253;633389;385068.8181818182;5639;253;253;1.4802371541501975;0.4337049037476129;1.5;1.5;2
3;forum_vis>forum_vis>forum_vis;383;633732;367956.64751958224;21812;383;383;1.4281984334203655;0.47247664536608325;1.5;1.5;2
3;forum_vis>forum_vis>forum_participation;222;633732;362006.0540540541;3726;222;222;1.4504504504504505;0.4560054524310592;1.5;1.5;2
3;forum_vis>forum_vis>forum_vis_SOME;226;633384;383889.33185840707;4884;226;226;1.4867256637168142;0.43184450386247153;1.5;1.5;2
3;forum_vis>forum_vis>assignment_sub;575;633732;348796.30782608694;25292;575;575;1.4339130434782608;0.4786171566808826;1.5;1.5;2
3;forum_vis>forum_vis>resource_vis;380;633726;365316.1394736842;7558;380;380;1.431578947368421;0.4851924858942914;1.5;1.5;2
3;forum_vis>forum_vis>assignment_try;211;633077;378631.44549763034;756;211;211;1.4431279620853081;0.4462411025924999;1.5;1.5;2
3;forum_vis>forum_vis>assignment_vis;294;633732;391360.3911564626;3622;294;294;1.4183673469387754;0.49066652559523044;1.5;1.5;2
3;forum_vis>forum_participation>forum_vis;214;633732;359264.35046728974;3342;214;214;1.4532710280373833;0.4572458388928801;1.5;1.5;2
3;forum_vis>forum_participation>assignment_sub;227;633732;359958.37885462557;3235;227;227;1.4559471365638768;0.4538891494902145;1.5;1.5;2
3;forum_vis_SOME>forum_vis>forum_vis;393;633575;358596.2264631043;17742;393;393;1.474554707379135;0.44246972418561736;1.5;1.5;2
3;forum_vis_SOME>forum_vis>forum_participation;186;633384;368997.32258064515;1424;186;186;1.4489247311827957;0.4606973852654993;1.5;1.5;2
3;forum_vis_SOME>forum_vis>forum_vis_SOME;175;632729;384180.52;2100;175;175;1.4857142857142858;0.43690582452902726;1.5;1.5;2
3;forum_vis_SOME>forum_vis>assignment_sub;393;633575;358596.2264631043;14735;393;393;1.474554707379135;0.44246972418561736;1.5;1.5;2
3;forum_vis_SOME>forum_vis>assignment_vis;193;632920;405014.0932642487;772;193;193;1.4585492227979275;0.45166586205945836;1.5;1.5;2
3;forum_vis_SOME>forum_vis>resource_vis;240;633569;378157.4791666667;3100;240;240;1.4875;0.43614179491533084;1.5;1.5;2
3;forum_vis_SOME>forum_participation>forum_vis;170;632729;369635.18823529413;1020;170;170;1.4470588235294117;0.468053563741536;1.5;1.5;2
3;forum_vis_SOME>forum_participation>assignment_sub;186;633384;368997.32258064515;1068;186;186;1.4489247311827957;0.4606973852654993;1.5;1.5;2
3;forum_vis_SOME>forum_vis_SOME>forum_vis;312;633569;370991.71153846156;11480;312;312;1.482371794871795;0.43612236428503126;1.5;1.5;2
3;forum_vis_SOME>forum_vis_SOME>assignment_sub;312;633569;370991.71153846156;8242;312;312;1.482371794871795;0.43612236428503126;1.5;1.5;2
3;forum_vis_SOME>forum_vis_SOME>forum_vis_SOME;253;632920;379605.52173913043;4204;253;253;1.4940711462450593;0.4375305282744206;1.5;1.5;2
3;forum_vis_SOME>forum_vis_SOME>resource_vis;185;633569;388427.25945945946;1110;185;185;1.472972972972973;0.42262678098376627;1.5;1.5;2
3;forum_vis_SOME>assignment_vis>assignment_sub;193;632920;405014.0932642487;579;193;193;1.4585492227979275;0.45166586205945836;1.5;1.5;2
3;forum_vis_SOME>resource_vis>assignment_sub;240;633569;378157.4791666667;2325;240;240;1.4875;0.43614179491533084;1.5;1.5;2
