sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_vis_END;237;690528;599746.1223628692;1228;6;237;237;1.23 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_try_END;176;690528;601461.75;696;4;176;176;1.20 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>resource_vis_END>assignment_sub_END;246;690528;599102.3292682926;1249;6;246;246;1.23 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_sub_END;533;690303;595754.243902439;8672;28;533;533;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_vis_END;230;690282;605578.9086956521;1752;8;230;230;1.28 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_vis_END>assignment_try_END;381;690303;601604.4776902887;5532;16;381;381;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_vis_END;415;690303;601545.1518072289;5780;16;415;415;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_try_END;357;690303;601315.5070028012;5344;16;357;357;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END>assignment_sub_END;415;690303;601545.1518072289;5780;16;415;415;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_try_END>assignment_sub_END;381;690303;601604.4776902887;5532;16;381;381;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_sub_END>assignment_vis_END>assignment_try_END;378;690303;601129.3095238095;5512;16;378;378;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_sub_END>assignment_vis_END>assignment_sub_END;454;690303;601721.8370044053;6563;19;454;454;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_sub_END>assignment_try_END>assignment_sub_END;378;690303;601129.3095238095;5512;16;378;378;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>forum_vis_END>assignment_vis_END>assignment_sub_END;189;690506;596341.6507936508;351;2;189;189;1.24 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>forum_vis_START>assignment_vis_END>assignment_sub_END;169;690438;590294.3964497042;169;1;169;169;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_try_END;248;690528;599211.4475806452;1594;8;248;248;1.19 (+- 0.52);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_sub_END;321;690528;595360.7912772585;2547;12;321;321;1.21 (+- 0.52);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_vis_END>assignment_vis_END;202;690516;604981.2376237623;1074;6;202;202;1.18 (+- 0.52);1.0;1.0;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_try_END>assignment_sub_END;252;690528;599508.4920634921;1610;8;252;252;1.19 (+- 0.52);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_try_END>assignment_vis_END;167;690237;601976.7664670659;660;4;167;167;1.20 (+- 0.51);1.0;1.0;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_sub_END>assignment_vis_END;167;690249;606010.2874251497;334;2;167;167;1.22 (+- 0.51);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_sub_END>assignment_sub_END;167;690249;606010.2874251497;334;2;167;167;1.22 (+- 0.51);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END;504;690524;595426.6964285715;8918;30;504;504;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;673;690598;593045.0534918277;16679;54;673;673;1.23 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_try_END;351;690303;602129.1538461539;5292;16;351;351;1.28 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;630;690582;592742.6158730158;13462;49;630;630;1.26 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END;342;690561;600979.1111111111;5092;24;342;342;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END;436;690582;599636.1559633027;7572;26;436;436;1.25 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END;475;690524;598978.2063157895;7380;24;475;475;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_try_END;355;690524;601190.9323943662;5300;16;355;355;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_sub_END;475;690524;598978.2063157895;7216;23;475;475;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END;251;690528;595244.7250996016;912;4;251;251;1.23 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_try_END;164;690528;601652.8414634146;328;2;164;164;1.20 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_sub_END;259;690528;594757.9266409266;1092;5;259;259;1.23 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_sub_END;504;690524;595426.6964285715;8521;28;504;504;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END;229;690282;603432.6200873363;1748;8;229;229;1.30 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END;351;690303;602129.1538461539;5292;16;351;351;1.28 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END;387;690303;601529.449612403;5548;16;387;387;1.29 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_try_END;327;690303;601852.1804281345;5104;16;327;327;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_sub_END;387;690303;601529.449612403;5548;16;387;387;1.29 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_try_END>assignment_sub_END;351;690303;602129.1538461539;5292;16;351;351;1.28 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_try_END;355;690524;601190.9323943662;5300;16;355;355;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END;164;690451;602001.2195121951;656;4;164;164;1.32 (+- 0.46);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_sub_END;475;690524;598978.2063157895;7169;23;475;475;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_try_END>assignment_sub_END;355;690524;601190.9323943662;5300;16;355;355;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END;283;690230;589651.261484099;2100;10;283;283;1.25 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END;215;690230;596798.4279069768;1544;8;215;215;1.25 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END;283;690230;589651.261484099;1548;7;283;283;1.25 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END;250;690230;597644.932;1668;8;250;250;1.24 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END;245;690203;599701.4326530612;1648;8;245;245;1.28 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END;323;690230;590837.5789473684;2264;10;323;323;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_vis_END;198;690163;600062.4595959596;1476;8;198;198;1.29 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_sub_END;250;690230;597644.932;1668;8;250;250;1.24 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>forum_vis_END>assignment_vis_END>assignment_sub_END;198;690506;594592.6212121212;360;2;198;198;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>forum_vis_START>assignment_vis_END>assignment_sub_END;168;690438;591785.4761904762;168;1;168;168;1.26 (+- 0.50);1.5;1.0;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END;274;690509;596604.8503649635;2094;10;274;274;1.26 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END;281;690482;600021.9750889679;2810;14;281;281;1.29 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;370;690509;591578.4189189189;3504;16;370;370;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END;213;690164;599352.014084507;1536;8;213;213;1.28 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END;274;690509;596604.8503649635;1920;9;274;274;1.26 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END;191;690164;606601.4764397906;764;4;191;191;1.30 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_sub_END;191;690164;606601.4764397906;764;4;191;191;1.30 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END;235;690528;598370.8936170213;898;4;235;235;1.19 (+- 0.51);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_sub_END;339;690528;590830.395280236;2082;9;339;339;1.21 (+- 0.52);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_vis_END;212;690516;600259.391509434;768;4;212;212;1.21 (+- 0.50);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_try_END>assignment_sub_END;239;690528;598698.1631799163;1070;5;239;239;1.19 (+- 0.51);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_sub_END>assignment_vis_END;175;690470;603244.8057142857;350;2;175;175;1.25 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_sub_END>assignment_sub_END;175;690470;603244.8057142857;350;2;175;175;1.25 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;556;690524;593464.0179856115;9123;29;556;556;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;244;690282;603821.856557377;1822;8;244;244;1.29 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END;382;690303;601602.5183246073;5602;16;382;382;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END;428;690303;600962.5560747663;5890;16;428;428;1.28 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END;358;690303;601314.2234636871;5412;16;358;358;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_sub_END;428;690303;600962.5560747663;5890;16;428;428;1.28 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END>assignment_try_END>assignment_sub_END;382;690303;601602.5183246073;5602;16;382;382;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;230;690282;603858.6782608696;1632;8;230;230;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;230;690282;603858.6782608696;1632;8;230;230;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;202;690561;606092.9653465346;1532;8;202;202;1.23 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;379;690561;598136.6649076517;5355;24;379;379;1.25 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;231;690458;598352.9090909091;1694;8;231;231;1.24 (+- 0.50);1.0;1.0;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;485;690582;596519.5958762887;8188;27;485;485;1.24 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;397;690524;597084.9622166246;5630;16;397;397;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;182;690451;596627.3076923077;692;4;182;182;1.30 (+- 0.46);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;537;690538;595455.3296089385;7976;25;537;537;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;397;690524;597084.9622166246;5630;16;397;397;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>forum_vis_END>assignment_vis_END>assignment_sub_END;172;690506;598265.3779069767;172;1;172;172;1.26 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_try_END;178;690528;601108.6910112359;700;4;178;178;1.20 (+- 0.52);1.25;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;281;690528;594158.946619217;1491;7;281;281;1.23 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_vis_END;167;690516;603730.8143712574;334;2;167;167;1.19 (+- 0.51);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_vis_END>resource_vis_END>assignment_try_END>assignment_sub_END;182;690528;601478.2857142857;872;5;182;182;1.20 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;244;690282;603821.856557377;1822;8;244;244;1.29 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;382;690303;601602.5183246073;5602;16;382;382;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;358;690303;601314.2234636871;5412;16;358;358;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;428;690303;600962.5560747663;5890;16;428;428;1.28 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;358;690303;601314.2234636871;5412;16;358;358;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;397;690524;597084.9622166246;5630;16;397;397;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;182;690451;596627.3076923077;692;4;182;182;1.30 (+- 0.46);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>resource_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;190;690451;590214.0947368421;190;1;190;190;1.28 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>resource_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;180;690451;595310.8944444444;180;1;180;180;1.28 (+- 0.55);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>resource_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;169;690451;596060.9289940828;169;1;169;169;1.23 (+- 0.55);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>forum_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;162;690296;591137.5555555555;162;1;162;162;1.25 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>forum_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;165;690296;592502.1515151515;165;1;165;165;1.30 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;259;690528;597447.0;1636;8;259;259;1.19 (+- 0.52);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;167;690458;600929.0598802395;660;4;167;167;1.20 (+- 0.51);1.0;1.0;2
6;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;176;690458;599294.6818181818;352;2;176;176;1.23 (+- 0.50);1.25;1.5;2
6;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;176;690458;599294.6818181818;352;2;176;176;1.23 (+- 0.50);1.25;1.5;2
6;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;238;690516;598788.5882352941;1497;8;238;238;1.21 (+- 0.51);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;171;690458;601342.4152046783;668;4;171;171;1.21 (+- 0.51);1.0;1.5;2
6;assignment_vis_START>assignment_try_START>resource_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;195;690470;601071.4564102564;713;4;195;195;1.24 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END;519;690303;597034.7052023121;9732;34;519;519;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END;688;690598;594121.0683139535;17716;59;688;688;1.23 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_try_END;355;690303;603097.4450704225;5300;16;355;355;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END;632;690582;596373.9367088608;14208;52;632;632;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END;357;690561;603710.7675070028;5258;24;357;357;1.25 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END;437;690582;600885.3135011442;7636;26;437;437;1.24 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END;480;690303;602645.0145833333;7812;26;480;480;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_try_END;352;690303;602244.1335227273;5280;16;352;352;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_sub_END;480;690303;602645.0145833333;7649;25;480;480;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END;250;690528;600631.788;910;4;250;250;1.24 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_try_END;165;690528;603255.7393939394;330;2;165;165;1.22 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_sub_END;260;690528;599777.0807692307;1093;5;260;260;1.24 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_sub_END;519;690303;597034.7052023121;9332;32;519;519;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END;247;690282;604883.4939271255;1820;8;247;247;1.29 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END;355;690303;603097.4450704225;5300;16;355;355;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END;401;690303;602803.7481296759;6268;20;401;401;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_try_END;325;690303;602208.3538461538;5088;16;325;325;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_sub_END;401;690303;602803.7481296759;6268;20;401;401;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END>assignment_try_END>assignment_sub_END;355;690303;603097.4450704225;5300;16;355;355;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_try_END;352;690303;602244.1335227273;5280;16;352;352;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END;163;690184;602653.4662576687;652;4;163;163;1.31 (+- 0.46);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_sub_END;480;690303;602645.0145833333;7580;25;480;480;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END>assignment_try_END>assignment_sub_END;352;690303;602244.1335227273;5280;16;352;352;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END;185;690230;581518.1135135135;185;1;185;185;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;223;690482;594436.4798206278;223;1;223;223;1.28 (+- 0.48);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>forum_vis_START>assignment_vis_END>assignment_sub_END;163;690438;591994.7852760736;163;1;163;163;1.27 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>forum_vis_END>assignment_vis_END>assignment_sub_END;197;690506;597544.8832487309;359;2;197;197;1.27 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END;229;690528;601031.6812227074;886;4;229;229;1.19 (+- 0.50);1.0;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_sub_END;329;690528;597500.462006079;2429;11;329;329;1.22 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_vis_END;208;690516;607060.6057692308;760;4;208;208;1.21 (+- 0.50);1.0;1.0;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_try_END>assignment_sub_END;235;690528;601652.9744680851;1061;5;235;235;1.20 (+- 0.50);1.0;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_sub_END>assignment_vis_END;174;690249;608611.264367816;348;2;174;174;1.24 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END>assignment_sub_END>assignment_sub_END;174;690249;608611.264367816;348;2;174;174;1.24 (+- 0.49);1.5;1.5;2
