sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
4;assignment_sub>assignment_vis>forum_vis>assignment_vis;303;690704;579214.5478547855;2272;303;303;1.3366336633663367;0.5844660390335398;1.5;1.5;2
4;assignment_sub>assignment_vis>forum_vis>resource_vis;235;690590;577639.2297872341;824;235;235;1.3851063829787233;0.5484939455385235;1.5;2.0;2
4;assignment_sub>assignment_try>assignment_vis>assignment_sub;223;690442;571604.0941704036;422;223;223;1.304932735426009;0.5605843717028139;1.5;1.5;2
4;assignment_sub>assignment_try>resource_vis>assignment_sub;203;690399;569213.7093596059;382;203;203;1.3916256157635467;0.5223507581961656;1.5;1.5;2
4;assignment_sub>resource_vis>assignment_vis>assignment_vis;202;690399;593971.1089108911;758;202;202;1.3217821782178218;0.5690358364491563;1.5;1.5;2
4;assignment_sub>resource_vis>assignment_vis>assignment_sub;343;690823;585642.2740524781;1866;343;343;1.348396501457726;0.5700020982720222;1.5;1.5;2
4;assignment_sub>resource_vis>forum_vis>assignment_sub;208;690590;577127.1442307692;390;208;208;1.3173076923076923;0.567040338466135;1.5;1.5;2
4;assignment_sub>resource_vis>resource_vis>resource_vis;186;690649;581537.1720430107;372;186;186;1.346774193548387;0.56416915479519;1.5;2.0;2
4;assignment_sub>resource_vis>resource_vis>assignment_vis;183;690823;583746.1147540984;366;183;183;1.289617486338798;0.5983047168442202;1.5;1.5;2
4;assignment_sub>resource_vis>resource_vis>assignment_sub;323;690823;577467.6749226006;1608;323;323;1.36687306501548;0.5649590261503707;1.5;1.5;2
4;assignment_sub>resource_vis>assignment_try>assignment_sub;194;690387;579748.350515464;372;194;194;1.3711340206185567;0.5495092040767816;1.5;1.5;2
4;assignment_sub>forum_vis>forum_vis>forum_vis;314;690704;562424.643312102;6504;314;314;1.3662420382165605;0.5476705406560971;1.5;1.5;2
4;assignment_sub>forum_vis>forum_vis>forum_participation;190;690590;562744.5684210527;738;190;190;1.3657894736842104;0.5434926807865076;1.5;1.5;2
4;assignment_sub>forum_vis>forum_vis>assignment_sub;369;690704;560799.1924119241;6191;369;369;1.3766937669376693;0.5445869156377791;1.5;1.5;2
4;assignment_sub>forum_vis>forum_vis>assignment_vis;274;690704;573102.0656934306;3006;274;274;1.3594890510948905;0.5491929759092948;1.5;1.5;2
4;assignment_sub>forum_vis>forum_vis>resource_vis;211;690590;576335.8056872038;1136;211;211;1.4028436018957346;0.5378895878862952;1.5;1.5;2
4;assignment_sub>forum_vis>forum_participation>forum_vis;180;690590;562256.9611111111;360;180;180;1.3583333333333334;0.547403724858378;1.5;1.5;2
4;assignment_sub>forum_vis>forum_participation>assignment_sub;196;690590;560875.8520408163;745;196;196;1.3545918367346939;0.5458743508421864;1.5;1.5;2
4;assignment_sub>forum_vis>assignment_vis>assignment_sub;352;690704;577296.7215909091;3414;352;352;1.3394886363636365;0.5703527871982409;1.5;1.5;2
4;assignment_sub>forum_vis>assignment_vis>assignment_vis;249;690704;580176.7590361446;1302;249;249;1.3132530120481927;0.5804832006274161;1.5;1.5;2
