sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
3;forum_vis>forum_vis>assignment_sub;553;690764;480335.7811934901;18521;553;553;1.3481012658227849;0.5594065604473933;1.5;1.5;2
3;forum_vis>forum_vis>resource_vis;326;690590;502191.1871165644;4020;326;326;1.3696319018404908;0.5511089682232219;1.5;1.5;2
3;forum_vis>forum_vis>assignment_try;209;690567;509477.7033492823;418;209;209;1.3564593301435406;0.5424028622016565;1.5;1.5;2
3;forum_vis>forum_vis>assignment_vis;316;690764;522430.55379746837;4316;316;316;1.3765822784810127;0.5439033202511168;1.5;1.5;2
3;forum_vis>forum_participation>forum_vis;335;690764;473540.10746268654;10808;335;335;1.3850746268656717;0.5521470697465718;1.5;1.5;2
3;forum_vis>forum_participation>forum_participation;228;690764;493603.4342105263;4730;228;228;1.3793859649122806;0.5286218222808966;1.5;1.5;2
3;forum_vis>forum_participation>assignment_sub;360;690764;467161.44444444444;8717;360;360;1.386111111111111;0.5518531847155148;1.5;1.5;2
3;forum_vis>forum_participation>assignment_vis;199;690764;530931.2261306533;784;199;199;1.42964824120603;0.510075630047254;1.5;1.5;2
3;forum_vis>forum_participation>resource_vis;194;690590;499583.8556701031;750;194;194;1.4561855670103092;0.5083631016376696;1.5;1.5;2
3;forum_vis>resource_vis>forum_vis;321;690704;503723.97196261684;3542;321;321;1.3364485981308412;0.5510318485630764;1.5;1.5;2
3;forum_vis>resource_vis>resource_vis;269;690661;514183.46468401485;1702;269;269;1.3401486988847584;0.5619342729001925;1.5;1.5;2
3;forum_vis>resource_vis>assignment_try;192;690442;517753.109375;384;192;192;1.3333333333333333;0.5796129177135839;1.5;1.5;2
3;forum_vis>resource_vis>assignment_sub;567;690704;474751.5714285714;9115;567;567;1.353615520282187;0.572253138072928;1.5;1.5;2
3;forum_vis>resource_vis>assignment_vis;254;690704;525848.4527559055;1312;254;254;1.330708661417323;0.5718027536612986;1.5;1.5;2
3;forum_vis>assignment_try>assignment_sub;363;690567;497008.5179063361;1632;363;363;1.3429752066115703;0.5782656169036701;1.5;1.5;2
3;forum_vis>assignment_try>resource_vis;194;690567;505049.2113402062;388;194;194;1.3453608247422681;0.5863774127361933;1.5;1.5;2
3;forum_participation>forum_vis>forum_participation;228;690764;493603.4342105263;4742;228;228;1.3793859649122806;0.5286218222808966;1.5;1.5;2
3;forum_participation>forum_vis>forum_vis;256;690764;496295.51171875;7202;256;256;1.390625;0.5237028793909319;1.5;1.5;2
3;forum_participation>forum_vis>assignment_sub;335;690764;473540.10746268654;8209;335;335;1.3850746268656717;0.5521470697465718;1.5;1.5;2
3;forum_participation>forum_vis>assignment_vis;193;690764;532276.4145077721;772;193;193;1.427461139896373;0.5127766324474142;1.5;1.5;2
3;forum_participation>forum_vis>resource_vis;181;690590;505728.44751381216;724;181;181;1.441988950276243;0.5117556056138763;1.5;1.5;2
3;forum_participation>forum_participation>forum_vis;224;690764;493946.5089285714;4690;224;224;1.3772321428571428;0.5309855627426489;1.5;1.5;2
