sequence_size;sequence;total;total_time_span;avg_time_span;i_support;s_support;ids;grade_avg;grade_avg_deviation;grade_median;grade_mode;max_grade
3;assignment_vis_START>assignment_try_END>assignment_vis_END;455;690442;580307.8593406593;22608;455;455;1.3923076923076922;0.535569763145946;1.5;1.5;2
3;assignment_vis_START>assignment_try_END>assignment_sub_END;1233;690823;570301.2822384428;100318;1233;1233;1.362530413625304;0.557889769046765;1.5;1.5;2
3;assignment_vis_START>assignment_try_END>resource_vis_END;188;690399;586515.4202127659;752;188;188;1.4175531914893618;0.5064929985531318;1.5;1.5;2
3;assignment_vis_START>resource_vis_START>assignment_vis_START;641;690609;425552.9469578783;28317;641;641;1.2730109204368174;0.6327310458979057;1.5;1.5;2
3;assignment_vis_START>resource_vis_START>assignment_try_START;382;689978;400548.25916230364;10015;382;382;1.2892670157068062;0.6143216277925984;1.5;1.5;2
3;assignment_vis_START>resource_vis_START>resource_vis_START;225;690566;452736.0933333333;590;225;225;1.2666666666666666;0.6050383695034791;1.5;1.5;2
3;assignment_vis_START>resource_vis_START>assignment_sub_START;550;690609;386759.0927272727;17041;550;550;1.2463636363636363;0.6421272242176549;1.5;1.5;2
3;assignment_vis_START>resource_vis_START>forum_vis_START;280;690567;491311.98214285716;1921;280;280;1.3303571428571428;0.5871746465406988;1.5;1.5;2
3;assignment_vis_START>resource_vis_START>assignment_vis_END;555;690567;573389.5531531532;29096;555;555;1.3738738738738738;0.5418766214482317;1.5;1.5;2
3;assignment_vis_START>resource_vis_START>assignment_sub_END;555;690567;573389.5531531532;26251;555;555;1.3738738738738738;0.5418766214482317;1.5;1.5;2
3;assignment_vis_START>resource_vis_START>assignment_try_END;472;690561;579623.8347457628;18622;472;472;1.36864406779661;0.5458897414072291;1.5;1.5;2
3;assignment_vis_START>resource_vis_START>resource_vis_END;332;690471;583868.876506024;8654;332;332;1.4292168674698795;0.5158707664623571;1.5;1.5;2
3;assignment_vis_START>resource_vis_START>forum_vis_END;185;690561;569066.1837837838;736;185;185;1.364864864864865;0.5498103508089305;1.5;1.5;2
3;assignment_vis_START>assignment_vis_START>assignment_try_START;574;690361;384998.468641115;15419;574;574;1.2909407665505226;0.6001932382048685;1.5;1.5;2
3;assignment_vis_START>assignment_vis_START>resource_vis_START;333;690566;464661.2822822823;3605;333;333;1.2912912912912913;0.5993087000084828;1.5;1.5;2
3;assignment_vis_START>assignment_vis_START>assignment_vis_START;723;690609;490261.14246196405;43512;723;723;1.3367911479944674;0.57019867687734;1.5;1.5;2
3;assignment_vis_START>assignment_vis_START>assignment_sub_START;815;690717;385598.5300613497;35012;815;815;1.2705521472392638;0.6334194587549495;1.5;1.5;2
3;assignment_vis_START>assignment_vis_START>assignment_vis_END;1075;690823;582804.2604651162;121994;1075;1075;1.367906976744186;0.5532558033042466;1.5;1.5;2
3;assignment_vis_START>assignment_vis_START>assignment_try_END;940;690823;588246.9946808511;81262;940;940;1.3648936170212767;0.5574946709695324;1.5;1.5;2
3;assignment_vis_START>assignment_vis_START>resource_vis_END;536;690823;588551.723880597;46686;536;536;1.4337686567164178;0.5104492932306671;1.5;1.5;2
3;assignment_vis_START>assignment_vis_START>assignment_sub_END;1075;690823;582804.2604651162;102302;1075;1075;1.367906976744186;0.5532558033042466;1.5;1.5;2
3;assignment_vis_START>assignment_vis_START>forum_vis_START;386;690704;524576.5647668394;11884;386;386;1.3406735751295338;0.5809786299811015;1.5;1.5;2
3;assignment_vis_START>assignment_vis_START>forum_vis_END;297;690704;578726.4646464647;7716;297;297;1.3535353535353536;0.5601604134350167;1.5;1.5;2
3;assignment_vis_START>assignment_try_START>resource_vis_START;399;690567;438884.7192982456;4703;399;399;1.2882205513784462;0.6125870599422913;1.5;1.5;2
3;assignment_vis_START>assignment_try_START>assignment_vis_START;1110;690748;476721.44504504505;68330;1110;1110;1.3112612612612613;0.5939348045532643;1.5;1.5;2
3;assignment_vis_START>assignment_try_START>assignment_sub_START;1390;690748;402249.44460431655;63832;1390;1390;1.2147482014388489;0.6630468656551196;1.5;1.5;2
3;assignment_vis_START>assignment_try_START>assignment_try_START;220;690361;325962.12727272726;440;220;220;1.2727272727272727;0.5973165396737902;1.5;1.5;2
3;assignment_vis_START>assignment_try_START>forum_vis_START;366;690629;529058.6420765028;10076;366;366;1.3346994535519126;0.5715859142504857;1.5;1.5;2
3;assignment_vis_START>assignment_try_START>assignment_vis_END;1036;690748;584470.0801158301;85054;1036;1036;1.3556949806949807;0.5518317320492918;1.5;1.5;2
3;assignment_vis_START>assignment_try_START>assignment_sub_END;1036;690748;584470.0801158301;71113;1036;1036;1.3556949806949807;0.5518317320492918;1.5;1.5;2
3;assignment_vis_START>assignment_try_START>forum_vis_END;271;690629;581099.8487084871;6108;271;271;1.3523985239852399;0.5630470704598052;1.5;1.5;2
3;assignment_vis_START>assignment_try_START>resource_vis_END;512;690193;590379.654296875;34382;512;512;1.408203125;0.5218991866326559;1.5;1.5;2
3;assignment_vis_START>assignment_try_START>assignment_try_END;887;690748;592969.3427282976;60456;887;887;1.3494926719278466;0.5582919692370973;1.5;1.5;2
3;assignment_vis_START>assignment_sub_START>assignment_vis_START;1009;690748;532694.5024777007;68711;1009;1009;1.360753221010902;0.5542815200995258;1.5;1.5;2
3;assignment_vis_START>assignment_sub_START>assignment_try_START;224;689286;341418.98214285716;448;224;224;1.34375;0.5252855298714945;1.5;1.5;2
3;assignment_vis_START>assignment_sub_START>assignment_vis_END;1065;690748;591207.6403755868;97356;1065;1065;1.3530516431924882;0.5545883304897755;1.5;1.5;2
3;assignment_vis_START>assignment_sub_START>assignment_try_END;968;690748;593470.3915289256;69628;968;968;1.3481404958677685;0.5603926944272999;1.5;1.5;2
3;assignment_vis_START>assignment_sub_START>resource_vis_END;531;690193;594970.4331450094;40180;531;531;1.4161958568738229;0.5167399908769219;1.5;1.5;2
3;assignment_vis_START>assignment_sub_START>assignment_sub_END;1065;690748;591207.6403755868;79957;1065;1065;1.3530516431924882;0.5545883304897755;1.5;1.5;2
3;assignment_vis_START>assignment_sub_START>forum_vis_START;334;690629;558733.1467065868;9198;334;334;1.3592814371257484;0.5691947516448396;1.5;1.5;2
3;assignment_vis_START>assignment_sub_START>resource_vis_START;203;690447;518871.71921182267;203;203;203;1.3571428571428572;0.5731498121901276;1.5;1.5;2
3;assignment_vis_START>assignment_sub_START>forum_vis_END;274;690629;587935.1678832116;6196;274;274;1.3467153284671534;0.5614673469302907;1.5;1.5;2
3;assignment_vis_START>resource_vis_END>assignment_vis_END;651;690823;570892.1643625192;58836;651;651;1.4254992319508448;0.5190771585591787;1.5;1.5;2
3;assignment_vis_START>resource_vis_END>assignment_sub_END;682;690823;571200.1583577712;60963;682;682;1.4266862170087977;0.516019884377142;1.5;1.5;2
3;assignment_vis_START>resource_vis_END>assignment_try_END;514;690823;569961.3657587549;43218;514;514;1.421206225680934;0.5280787423933982;1.5;1.5;2
3;assignment_vis_START>forum_vis_START>assignment_vis_START;402;690704;458515.7860696517;5669;402;402;1.300995024875622;0.5857399395492563;1.5;1.5;2
3;assignment_vis_START>forum_vis_START>assignment_sub_START;210;690561;362698.73333333334;416;210;210;1.2571428571428571;0.6133065365083394;1.5;1.5;2
3;assignment_vis_START>forum_vis_START>forum_vis_START;299;690704;491326.52508361207;3152;299;299;1.3177257525083612;0.5670364899296729;1.5;1.5;2
3;assignment_vis_START>forum_vis_START>resource_vis_START;228;690524;469700.7763157895;768;228;228;1.3092105263157894;0.5953219167461518;1.5;1.5;2
3;assignment_vis_START>forum_vis_START>assignment_try_START;194;690116;387508.11855670105;387;194;194;1.3118556701030928;0.5930632342224025;1.5;1.5;2
3;assignment_vis_START>forum_vis_START>assignment_vis_END;491;690704;567454.7026476578;24050;491;491;1.3727087576374746;0.547339198923528;1.5;1.5;2
3;assignment_vis_START>forum_vis_START>assignment_sub_END;491;690704;567454.7026476578;23023;491;491;1.3727087576374746;0.547339198923528;1.5;1.5;2
3;assignment_vis_START>forum_vis_START>forum_participation_START;217;690590;489420.5069124424;941;217;217;1.3317972350230414;0.55947478296175;1.5;1.5;2
3;assignment_vis_START>forum_vis_START>assignment_try_END;414;690704;574277.7657004831;16694;414;414;1.3719806763285025;0.5539096696609036;1.5;1.5;2
3;assignment_vis_START>forum_vis_START>resource_vis_END;267;690661;578279.797752809;2570;267;267;1.4213483146067416;0.5160882166778905;1.5;1.5;2
3;assignment_vis_START>forum_vis_START>forum_vis_END;242;690704;566693.0991735538;1760;242;242;1.3946280991735538;0.5294756528160691;1.5;1.5;2
3;assignment_vis_START>forum_vis_END>assignment_vis_END;385;690704;559653.8571428572;14244;385;385;1.3688311688311687;0.5499194401843244;1.5;1.5;2
3;assignment_vis_START>forum_vis_END>assignment_try_END;317;690704;561631.4952681388;10056;317;317;1.3738170347003154;0.5524762478083968;1.5;1.5;2
3;assignment_vis_START>forum_vis_END>assignment_sub_END;387;690704;559896.4909560723;14087;387;387;1.3695090439276485;0.5485737671697434;1.5;1.5;2
3;assignment_vis_START>forum_vis_END>forum_vis_END;182;690704;566411.2637362637;728;182;182;1.3983516483516483;0.535324064059149;1.5;1.5;2
3;assignment_vis_START>forum_participation_START>forum_vis_START;190;690590;493158.2315789474;380;190;190;1.3210526315789475;0.56538505619226;1.5;1.5;2
3;assignment_vis_START>forum_participation_START>assignment_vis_END;178;690590;572534.5168539326;712;178;178;1.3567415730337078;0.529347269482186;1.5;1.5;2
3;assignment_vis_START>forum_participation_START>assignment_sub_END;178;690590;572534.5168539326;712;178;178;1.3567415730337078;0.529347269482186;1.5;1.5;2
3;resource_vis_START>assignment_vis_START>assignment_try_START;816;690318;430094.5870098039;39862;816;816;1.275735294117647;0.6415659129367515;1.5;1.5;2
3;resource_vis_START>assignment_vis_START>resource_vis_START;297;690566;457744.6936026936;2136;297;297;1.2760942760942762;0.6363437297823735;1.5;1.5;2
3;resource_vis_START>assignment_vis_START>assignment_vis_START;753;690728;487942.5192563081;49959;753;753;1.3379814077025232;0.5848642001632433;1.5;1.5;2
3;resource_vis_START>assignment_vis_START>assignment_sub_START;933;690728;421879.0975348339;48533;933;933;1.2545551982851018;0.6508439061223324;1.5;1.5;2
3;resource_vis_START>assignment_vis_START>assignment_vis_END;778;690680;586921.0912596401;87136;778;778;1.3811053984575836;0.5342241386518486;1.5;1.5;2
3;resource_vis_START>assignment_vis_START>assignment_try_END;699;690680;591013.5550786839;59116;699;699;1.3834048640915593;0.5369545562234165;1.5;1.5;2
3;resource_vis_START>assignment_vis_START>resource_vis_END;473;690633;591143.8181818182;42856;473;473;1.4355179704016914;0.5151996858575677;1.5;1.5;2
3;resource_vis_START>assignment_vis_START>assignment_sub_END;778;690680;586921.0912596401;72583;778;778;1.3811053984575836;0.5342241386518486;1.5;1.5;2
3;resource_vis_START>assignment_vis_START>forum_vis_START;311;690561;514745.12861736334;4554;311;311;1.3681672025723473;0.5668101329297374;1.5;1.5;2
3;resource_vis_START>assignment_vis_START>forum_vis_END;220;690561;582949.1181818182;1592;220;220;1.356818181818182;0.5458007929675305;1.5;1.5;2
3;resource_vis_START>assignment_try_START>assignment_vis_START;588;690548;495806.59353741497;33467;588;588;1.3511904761904763;0.5796509063195253;1.5;1.5;2
3;resource_vis_START>assignment_try_START>assignment_sub_START;764;690548;419444.74607329845;34600;764;764;1.268979057591623;0.6470771097252895;1.5;1.5;2
3;resource_vis_START>assignment_try_START>forum_vis_START;203;689642;549705.487684729;1512;203;203;1.374384236453202;0.5586706198937427;1.5;1.5;2
3;resource_vis_START>assignment_try_START>assignment_vis_END;578;690548;593851.8062283737;46320;578;578;1.3927335640138407;0.5369363651849131;1.5;1.5;2
3;resource_vis_START>assignment_try_START>assignment_sub_END;578;690548;593851.8062283737;38876;578;578;1.3927335640138407;0.5369363651849131;1.5;1.5;2
3;resource_vis_START>assignment_try_START>assignment_try_END;512;690548;600866.97265625;32782;512;512;1.3955078125;0.5402754750864982;1.5;1.5;2
3;resource_vis_START>assignment_try_START>resource_vis_END;364;690193;596449.1373626373;24916;364;364;1.4285714285714286;0.5394693268977564;1.5;1.5;2
3;resource_vis_START>resource_vis_START>assignment_vis_START;283;690566;446157.4134275618;1494;283;283;1.2756183745583038;0.6302137619573768;1.5;1.5;2
3;resource_vis_START>resource_vis_START>assignment_sub_START;208;690566;389784.98557692306;396;208;208;1.2764423076923077;0.632663899856858;1.5;1.5;2
3;resource_vis_START>resource_vis_START>assignment_vis_END;270;690518;581117.8925925926;2228;270;270;1.3277777777777777;0.5629240794342868;1.5;1.5;2
3;resource_vis_START>resource_vis_START>assignment_sub_END;270;690518;581117.8925925926;2228;270;270;1.3277777777777777;0.5629240794342868;1.5;1.5;2
3;resource_vis_START>resource_vis_START>assignment_try_END;228;690518;584969.5394736842;1660;228;228;1.331140350877193;0.5680514011176899;1.5;1.5;2
3;resource_vis_START>assignment_sub_START>assignment_vis_START;617;690680;534422.0972447325;36798;617;617;1.3922204213938412;0.5316029698650137;1.5;1.5;2
3;resource_vis_START>assignment_sub_START>assignment_vis_END;660;690680;597456.4015151515;56034;660;660;1.3863636363636365;0.5283714963256413;1.5;1.5;2
3;resource_vis_START>assignment_sub_START>assignment_try_END;611;690680;600059.5613747954;39998;611;611;1.381342062193126;0.535842066757137;1.5;1.5;2
3;resource_vis_START>assignment_sub_START>resource_vis_END;413;690193;599178.2687651332;29118;413;413;1.437046004842615;0.515213209061102;1.5;1.5;2
3;resource_vis_START>assignment_sub_START>assignment_sub_END;660;690680;597456.4015151515;45923;660;660;1.3863636363636365;0.5283714963256413;1.5;1.5;2
3;resource_vis_START>assignment_sub_START>forum_vis_START;208;690561;564375.0144230769;2273;208;208;1.3894230769230769;0.5558504419904856;1.5;2.0;2
3;resource_vis_START>assignment_vis_END>assignment_try_END;766;690680;582978.5783289818;52490;766;766;1.372715404699739;0.540926042035256;1.5;1.5;2
3;resource_vis_START>assignment_vis_END>assignment_vis_END;505;690514;586166.8435643564;34630;505;505;1.391089108910891;0.5232868894126327;1.5;1.5;2
3;resource_vis_START>assignment_vis_END>resource_vis_END;349;690471;591807.2578796562;19366;349;349;1.4340974212034383;0.5013895653371367;1.5;1.5;2
3;resource_vis_START>assignment_vis_END>assignment_sub_END;861;690686;578225.131242741;70611;861;861;1.3763066202090593;0.5365443424882251;1.5;1.5;2
